zip3,share_black,share_hispanic,poverty_rate,median_income_approx,total_pop,income_decile,poverty_decile,high_black
514,0.006330573756036,0.0967986222234673,0.1188695013268418,47154.925623049545,47871.25,7.0,3.0,0
515,0.0084091097757726,0.0490326296676122,0.1220739373089931,52415.8794745972,148208.0,8.0,3.0,0
516,0.014015374310457,0.0259807215406141,0.1170036583042217,45442.4672132877,24076.0,7.0,3.0,0
520,0.0104920804958884,0.0172708020234082,0.1024174901350446,51775.170277156925,141802.0,8.0,2.0,0
521,0.0074940560516,0.0266474534312471,0.1109323722156007,48921.821621107054,59245.0,8.0,3.0,0
522,0.0364727478053141,0.0378203075659983,0.1596972034590448,51912.99405416138,169757.5,8.0,6.0,0
523,0.011870717110848,0.0292277905151021,0.0790163012123888,-36586.79178746215,155549.75,3.0,1.0,0
524,0.0555985172621243,0.0336485316182976,0.1171822651435621,55587.10323735108,134941.25,9.0,3.0,0
525,0.0094996238631874,0.0400567102951699,0.1622506873001576,42950.62309388012,111617.5,6.0,6.0,0
526,0.0339338879525396,0.031771308935508,0.1498750897409168,44044.80914030165,106323.25,6.0,5.0,0
527,0.0195802050492088,0.0688594878134609,0.1021397771770581,57892.92494698301,169141.5,9.0,2.0,0
528,0.1052400611508313,0.0741424301785431,0.175606617043743,45707.80267252699,103193.0,7.0,7.0,0
530,0.0112394302768765,0.0320551076719954,0.0625216344329088,52325.07590079012,636236.0,8.0,1.0,0
531,0.0289896324813628,0.0806902460025868,0.0944327123608145,63297.71743029043,683689.0,9.0,2.0,0
532,0.2984323771367848,0.1434933945504082,0.2309652310524245,43288.741882153074,817841.75,6.0,10.0,1
534,0.1494643840855531,0.1583068227107164,0.1588992506763932,49306.0103492522,126470.0,8.0,6.0,0
535,0.0199324891788829,0.0462346169988269,0.0922102708356765,61110.56382602156,544349.25,9.0,2.0,0
537,0.0733096587516655,0.0810772983855682,0.1830892953231787,-26124.967903686447,275976.75,3.0,8.0,0
538,0.0142121057001164,0.0128078228731796,0.1532242680014416,46341.366252006,59533.75,7.0,6.0,0
539,0.0212422882539939,0.038715326100641,0.111041300986425,50272.32469173172,198630.5,8.0,3.0,0
540,0.0068054600362825,0.0179701973678485,0.0867265068779253,2932.402841371615,146755.0,4.0,1.0,0
541,0.0042294476256231,0.0207902921619299,0.0931692945471789,53888.8500113112,250489.5,9.0,2.0,0
542,0.0052033773301023,0.028068720568733,0.0978981445362391,50695.309218339,128174.5,8.0,2.0,0
543,0.0260290188314457,0.0925398643930664,0.1307455353368299,51523.74997133354,180352.75,8.0,4.0,0
544,0.0049226717430301,0.022998674501201,0.1180001929784242,49677.46007490237,389229.25,8.0,3.0,0
545,0.0053247985650622,0.0121126214574222,0.1370306957238737,42299.50873284832,89359.25,6.0,4.0,0
546,0.0120466633704793,0.0238720719474351,0.1405935930783716,35554.70601166646,246306.75,5.0,5.0,0
547,0.008167623438962,0.0178383023123559,0.139652737291449,48358.32846015503,261850.25,7.0,5.0,0
548,0.0082580256103105,0.0158582979078877,0.1481720739956546,-14607.917073091136,179574.75,3.0,5.0,0
549,0.0128388733735472,0.040754986184657,0.1042060986258206,53641.58363564922,481121.5,8.0,2.0,0
550,0.0205507234393753,0.0399974078109837,0.0748680563739063,44904.169262018826,665424.25,7.0,1.0,0
551,0.0887909672044156,0.0654444494859618,0.1311786232345942,63526.03373770523,760786.0,9.0,4.0,0
553,0.0286365678460912,0.0367412587637612,0.0611518665264535,78792.89225764404,959014.25,10.0,1.0,0
554,0.1294942958922077,0.0744190426528564,0.1422347145537877,34995.72698843869,1033160.5,5.0,5.0,0
556,0.0033916351408001,0.0094879505993834,0.1159229657406617,48420.671272188745,15923.25,7.0,3.0,0
557,0.006953546923096,0.0113775348063656,0.1326654883145377,46586.90506924286,169259.75,7.0,4.0,0
558,0.0207046025342124,0.0142120601269808,0.1793321729875224,-86748.87417085732,116645.0,2.0,8.0,0
559,0.0268516354193938,0.0423113337859615,0.1060776462482512,58541.54556001721,328297.25,9.0,2.0,0
560,0.0129781679673801,0.0495155358647181,0.1207542132501538,52062.4069473376,260988.0,8.0,3.0,0
561,0.0120968243343831,0.079454093433421,0.1283353073180027,47522.25348860176,91009.5,7.0,4.0,0
562,0.0138348126092229,0.062570410816837,0.1220838951019539,38132.22696360664,144295.75,5.0,3.0,0
563,0.0231659499273786,0.024255703430406,0.1331056340329529,51473.82720660355,308759.25,8.0,4.0,0
564,0.0054403709873585,0.0123046790049729,0.1373260132216981,45439.78165203689,144776.75,7.0,4.0,0
565,0.0095065816520059,0.0293372121984315,0.1275698947088276,27963.663203119868,171456.0,5.0,4.0,0
566,0.0061873790125855,0.0157765914891042,0.1799820099315391,29684.23248199837,91029.5,5.0,8.0,0
567,0.0084840113591857,0.0356190508002112,0.10546930264513,-253104.85677770103,69779.75,1.0,2.0,0
570,0.0086044765888119,0.0192384243748988,0.1124638803899421,-69999.41169062957,175133.75,3.0,3.0,0
571,0.0399600820812709,0.0454125941749281,0.1092394418089763,-28658.421515551112,163100.5,3.0,3.0,0
572,0.002916636197127,0.0209124554723697,0.1327306474415603,47291.45206273496,72245.0,7.0,4.0,0
573,0.0036852084944653,0.0296680041767809,0.1467471282325447,25138.78299550505,82137.75,5.0,5.0,0
574,0.0055801948492756,0.0166721836019555,0.1114650077182164,-795567.845184715,60147.75,1.0,3.0,0
575,0.0035145519429219,0.0185582379422483,0.2159189218246884,-43983.876952598526,52914.25,3.0,9.0,0
576,0.0022328978133057,0.0178070230934313,0.2632550620876235,37923.897269648856,21177.25,5.0,10.0,0
577,0.008149094195578,0.0346957049302136,0.16252181419771,-262152.3516687269,193719.5,1.0,6.0,0
580,0.0133813757648163,0.0149550748096659,0.0777525386201804,-263869.46467175183,80816.25,1.0,1.0,0
581,0.0251777537753847,0.0252462539613451,0.1564620555817481,46494.83434960489,109786.0,7.0,6.0,0
582,0.0162726808837073,0.0355643010889102,0.1444657927990519,-21856.36458203748,97173.25,3.0,5.0,0
583,0.0035085590488308,0.011941199757508,0.2197389421449604,-440189.091384149,49939.75,1.0,9.0,0
584,0.0040206406921468,0.0166167346468569,0.1063433382682522,-154129.23598046118,47372.0,2.0,2.0,0
585,0.0046558799289093,0.0134076530969183,0.0976525615285912,58968.22378768635,137091.5,9.0,2.0,0
586,0.005720080591434,0.0249003668526263,0.0866982151155996,57431.06921748792,42460.5,9.0,1.0,0
587,0.0192987894094263,0.0319573790339089,0.1069712474955897,54969.66231566474,89280.5,9.0,2.0,0
588,0.0043325257864513,0.0272542579748418,0.0809354743014976,71994.78473427177,29792.5,10.0,1.0,0
590,0.0019837929529962,0.028895033216637,0.1430595035022451,26481.254506719222,83793.5,5.0,5.0,0
591,0.0061803421096779,0.0499602158394637,0.1256973317226089,51784.44195087352,129990.0,8.0,3.0,0
592,0.0015742570438435,0.0189541532982352,0.1596759276090253,-1083382.832115047,36602.5,1.0,6.0,0
593,0.0027850647017577,0.0223404879538338,0.1221588075050523,-10036.795637098276,34814.25,4.0,3.0,0
594,0.0079599259524602,0.0290466112919128,0.1610974511397545,-55281.83011726886,130253.25,3.0,6.0,0
595,0.0020426497531114,0.0212429886091201,0.2143276664762331,41927.58117964544,31083.75,6.0,9.0,0
596,0.0045582784017918,0.0242292074885712,0.1003731143729036,56275.32660774863,77775.25,9.0,2.0,0
597,0.0037049093012709,0.0301944866936547,0.1487139140035015,-19932.4985874784,161783.75,3.0,5.0,0
598,0.0035252694214787,0.0281764031600053,0.178335061149057,1505.7689215801656,193879.25,4.0,7.0,0
599,0.002107356454103,0.024853519772158,0.1433330012743003,44158.1565340044,115193.5,6.0,5.0,0
600,0.0385935720657421,0.1585312677369276,0.0795780949070774,81292.42166513306,1640020.0,10.0,1.0,0
601,0.0700032371060191,0.208218102811851,0.089264799813999,67359.71978501187,1428013.25,10.0,1.0,0
602,0.1749457561059076,0.0958960422929394,0.1240327508491757,70397.87916971958,79377.0,10.0,3.0,1
603,0.1791405501752882,0.0610284847456163,0.0779280382517818,82878.34734503296,63008.75,10.0,1.0,1
604,0.2205482408218038,0.1623901791293882,0.1150323003054931,63483.81296848418,1446072.75,9.0,3.0,1
605,0.0548966437775734,0.1779347990699276,0.0737995616814896,53879.91270738841,1017224.5,9.0,1.0,0
606,0.3213816608670327,0.2852235976800767,0.2215794518881362,50878.37086252474,2690242.25,8.0,9.0,1
607,0.0347621135776577,0.1722198346445561,0.090136959133708,55726.71956074824,108247.75,9.0,2.0,0
608,0.230706899211331,0.5219662059098802,0.1878529474236651,46704.306539663936,155197.25,7.0,8.0,1
609,0.1019485961436357,0.0778581695941819,0.1500459406596462,-20720.642592669028,168080.75,3.0,5.0,0
610,0.0285722696662029,0.0875571223935415,0.1081048755362351,8590.183655076238,311103.75,4.0,2.0,0
611,0.1475888649791353,0.130151743609944,0.1987958284901169,44625.45165360127,235248.0,7.0,9.0,0
612,0.0643318208065295,0.0883315868426436,0.1167312836021496,50775.58537414061,213587.0,8.0,3.0,0
613,0.0117084644678533,0.0806001364036234,0.1213187535337021,-125776.96166645284,150809.25,2.0,3.0,0
614,0.0463359887284485,0.0471978394031564,0.1654674449489092,-95073.82719417383,147495.25,2.0,7.0,0
615,0.0126197278581333,0.0203771636612367,0.0874336184344191,-12593.430199355676,206018.75,3.0,1.0,0
616,0.1883893289793032,0.039601051013571,0.1860786809463101,-11394.717135527915,173339.25,3.0,8.0,1
617,0.0594896965313231,0.040310525654635,0.1274081822649808,60381.3582222281,235610.75,9.0,4.0,0
618,0.1217100387785315,0.0464363503373504,0.2045291706553626,47233.32673488332,292613.75,7.0,9.0,0
619,0.0203031302361076,0.0253803395422026,0.1725235992353841,-11886.728294579152,109117.0,3.0,7.0,0
620,0.0675988377306691,0.0200039062044942,0.1417492980078037,-37047.84796659937,307691.25,3.0,5.0,0
622,0.1917556293584759,0.0318073232878804,0.1389628910652931,25054.34475956962,464156.75,5.0,5.0,1
