zip3,share_black,share_hispanic,poverty_rate,median_income_approx,total_pop
355,0.05295349693780638,0.020951580585143098,0.20930295112201425,-2327.625553879516,156010.0
356,0.1198948698989374,0.05491032695475295,0.1644553532396528,-773.7809788857558,379381.75
357,0.1137369076579479,0.030141619366433624,0.10726363876968292,64916.933594579816,223458.75
358,0.30657212676674195,0.055576766648720424,0.16546915492799802,52102.8839975947,190738.25
359,0.07126158756303441,0.08857504716845944,0.19825912735664292,8804.591930342214,287184.25
360,0.334214770144462,0.02513944041717925,0.18135878778271455,20065.73176183272,287874.5
361,0.5629596882544871,0.035726274629917176,0.2156964669658347,39908.98228224127,214176.5
362,0.18292236823980493,0.030477239569338177,0.20775809080745958,-26180.45384591468,184157.0
363,0.21393983659154397,0.042291749027616274,0.1769656054186658,43092.14926009969,238265.75
364,0.26784494502744455,0.0130040484855856,0.24923884199453744,-432195.0435059401,106494.25
365,0.13877200982919327,0.0329810522855135,0.15541722192436006,-349232.1622324028,361524.75
366,0.44687053039258084,0.024125638099763074,0.21240605714523253,8235.522382216677,285242.0
367,0.6227740555006716,0.0090765549942223,0.30984694061095075,-140974.19111157476,115778.0
368,0.2981343385981248,0.031048521574861526,0.21590841222893897,-19575.556139019158,248972.75
369,0.541891140329965,0.005582087007385275,0.26461185570820195,-2108861.50711218,19720.0
370,0.11875470690908868,0.06138120466944898,0.1221325144131103,57220.970215826776,910374.25
371,0.09238487334620715,0.060137736774482274,0.14186102782313972,-4490.305610146919,615940.25
372,0.27845981900963024,0.08924769905200852,0.20427878190481513,-12952.346928977417,432201.75
373,0.0336730254841934,0.030790734223530902,0.16721152935309724,-55209.75372645055,567454.75
374,0.31222068781810863,0.05724148180094338,0.2135229236583185,40558.06448004258,199483.25
376,0.022935874621197252,0.020434261118394248,0.18531843227068992,24785.125956986543,410248.0
377,0.0177304938589909,0.026603235308856776,0.18339385106437572,-19848.66791880559,342831.75
378,0.0229155689904342,0.03782954435682857,0.17748741950328484,20421.82143409808,524218.5
379,0.09815947350369433,0.0368751210166366,0.14809501625441637,50428.81079874054,394326.75
380,0.24346588953688533,0.034257296086546124,0.12970302227749847,-82536.22564063908,416886.5
381,0.5948544044933756,0.059663493254872774,0.24201719113084263,44720.4707140255,742870.25
382,0.08724139750872492,0.021737306859099175,0.1863036431328896,37256.62337456635,115750.75
383,0.1886367502861416,0.025595490488029275,0.1988598113123255,18998.14573209457,287867.25
384,0.08118038434861133,0.03081508293659,0.18184731064141793,39695.247774045805,178086.75
385,0.013076237140717175,0.02834670729833415,0.21488170258626538,-16473.86488515833,231414.75
386,0.32321802354400075,0.0344385318010651,0.19309139406669856,6784.455908778395,407902.0
387,0.6918761111433681,0.01212216540155155,0.35684931640874634,-1121308.9386901564,117867.75
388,0.18395145547785619,0.0277662459364329,0.1906021623417388,37507.5729198654,261980.75
389,0.4915869591433554,0.0251161855135695,0.29069094069227575,-394534.1894389977,112592.75
390,0.42224578718085515,0.027088107346385625,0.20545600819998006,-91037.39937863348,281591.5
391,0.41890061398028366,0.024561609764651576,0.21369768750308726,15143.709165209872,286414.25
392,0.6676167017400718,0.020807128572992575,0.2496156838285959,38473.79160439481,232478.25
393,0.4077891094655937,0.01564465917783485,0.24726933757777422,-28258.52309691723,210489.25
394,0.2590544215901986,0.027296296299412375,0.22635281700702467,39620.92184190413,372368.5
395,0.20429327077625628,0.04638875535778497,0.17601076513742264,33111.348951491294,385737.5
396,0.43370677606783226,0.00971903203409,0.24546734201416676,-188888.22645334862,132136.25
397,0.4172845135109003,0.013080227243978976,0.27397936821768554,-96214.83025741355,169735.5
398,0.44374033667346396,0.04499214348721055,0.29308435390037224,30621.97375489884,108597.75
400,0.048675118114004295,0.03623409207491305,0.11855719039820642,-4111.211589291292,248780.5
401,0.07196331052594702,0.04096544837780135,0.1520158864629752,-126126.8802734688,145722.25
402,0.20469589417747938,0.04305111627092417,0.1646037108261421,49746.674610062495,738345.25
403,0.03500261395235728,0.028656095323818725,0.18295120081693453,-135641.90389166935,330772.75
404,0.03421796636335965,0.019352121022742273,0.22679732260022514,-352022.7536355321,185016.25
405,0.14184797157953505,0.06753380963078427,0.18549429772254508,51630.911363744744,299520.5
406,0.1010850582317043,0.02735070699767745,0.15242306703811032,46872.0,50454.25
407,0.0064786112280259996,0.0111050779047853,0.24033992259927428,33046.51758155996,105584.5
408,0.022238118180833,0.008014634485765525,0.3009510063293608,-1031977.3935223907,35691.75
409,0.03058622164938625,0.00919536153493735,0.35571304804997045,-47509.00996187009,70496.0
410,0.031660336688752226,0.025904625958474575,0.13573532382864034,-44249.68873310441,494327.5
411,0.014785937300918576,0.010747718939354726,0.20622913616519506,-96711.28550642816,137950.5
412,0.016516865350066374,0.0099819827208674,0.2706876779838082,32000.17911400445,49212.75
413,0.006557627292720525,0.004483392762038151,0.350457055214939,-514900.1396804169,34661.75
414,0.02003425831025015,0.00726872634070055,0.2900894262343691,28978.191857005597,25399.75
415,0.006250100668926225,0.00731091514115685,0.23576786931564736,-202533.91570492485,67994.25
416,0.009096209252110726,0.006440564379264275,0.2899954003596024,-129245.96383484987,39986.25
417,0.008916614245284626,0.0050231012069388,0.2475131141426815,-949132.0830740246,39945.5
418,0.00715471634394305,0.005868847887247025,0.24795563255153405,-459490.56915408274,30819.5
420,0.0573621701433028,0.023975234812941424,0.1681418374803118,-132494.65056465694,222619.0
421,0.06740112428113618,0.03493214979239742,0.19441788879336322,-280813.5956018042,217100.5
422,0.12993173409378433,0.0483962784241007,0.2009165875206091,38797.72506992298,155642.25
423,0.03817289779274115,0.02281953363114575,0.1696135810741226,4918.68037621479,170732.75
424,0.07038715150807348,0.01978646313612845,0.18970471061195837,41045.61422066134,136001.5
425,0.009855040757785575,0.022089204725008926,0.24109677072062538,32921.824624576955,78759.75
426,0.024910805096168574,0.02499387804361675,0.278025849477022,-1066394.8975514006,65634.75
427,0.04269584506795495,0.0202597517755267,0.19294668804829132,38976.533222593745,179286.5
430,0.05609617985648215,0.023646770934260472,0.08767783943317753,-30115.523112188683,793325.25
431,0.05863600881552083,0.021530907606774126,0.1215569379514095,29546.480510731897,413527.0
432,0.26867333573001023,0.05416553853278733,0.2303399819797948,44757.96223120951,761667.0
433,0.02372120469065775,0.017717966198508576,0.15890324415628732,-18602.4271870081,182715.0
434,0.025076041003868524,0.06230164145043617,0.15176692586620089,-72200.7005880992,164893.25
435,0.02026677410556555,0.05229381435446155,0.10250950124172535,57817.74072943884,294503.25
436,0.22688449202056654,0.07095534332960421,0.24073529539841934,38120.047374384565,344347.75
437,0.026361858502714774,0.007857661721838525,0.18380823803937824,-340601.3202371286,193642.75
438,0.013926589457759899,0.00685322627225495,0.16232082751502613,42880.3628046548,64876.5
439,0.04073388424941672,0.0091594945615268,0.1711717660396592,-579025.1596738703,179565.5
440,0.052289346787676896,0.048441749183890374,0.11456539680428757,56979.2862426233,851754.75
441,0.3064577184132594,0.049746885211355577,0.18484796914538085,46380.725553309414,1209958.5
442,0.024997899754163874,0.014815588568866675,0.10501777675282392,33159.456649702915,562838.5
443,0.2391082642635313,0.018690554812738076,0.21422169127588817,41798.122637250475,271758.5
444,0.056655968378178524,0.0185906532532656,0.15297165886311204,-91708.92296995252,345086.5
445,0.2157410627471777,0.05402992017923292,0.20250470629637826,39146.60995549099,163197.25
446,0.020998058008327602,0.014033225947950475,0.12601763011936104,-32231.660600093885,452770.75
447,0.10546320045054768,0.0199177051320844,0.1703321499869469,45149.94344634542,193891.75
448,0.027025957339425775,0.030910614631317,0.14163208037491637,-153478.34360475984,336225.5
449,0.11572554033219255,0.016775515711982273,0.16442102555138435,41602.22930981329,93016.25
450,0.055784486005887146,0.031117411366771527,0.10965458567275582,18764.48004218379,586625.5
451,0.013506313789845025,0.013969572401572976,0.1212911466710142,55818.36131570778,337659.5
452,0.25868644765330917,0.027486104137078426,0.17461412253792433,51098.296050993515,794726.5
453,0.0379823612308402,0.015609702408916326,0.12792878629838939,50605.24413709489,493570.0
454,0.22349619503063323,0.02698631359768455,0.17564413937383017,47597.703680523526,482072.75
455,0.11458691792293015,0.021581967267033673,0.20665803205758898,42912.00619325677,101243.25
456,0.02402619126831455,0.009305083250078226,0.2074429832010782,-73242.16513898439,348396.25
457,0.016340836532235625,0.011633851783654975,0.2300302150320659,-194234.35687279206,155453.5
458,0.039223219509143974,0.02949853931477865,0.13040907447273303,-7768.700002886202,368958.0
460,0.03762112560570888,0.039543038826068605,0.08842910330133028,-26372.02506008349,519416.25
461,0.021068466916804626,0.025106071972808324,0.09157715314126245,-61114.22448383532,527381.25
462,0.26316589523720807,0.09204801205326794,0.19515417355929088,45481.06942629407,915788.75
463,0.08320435536056692,0.14061466963359678,0.12693108468221487,57075.768269306485,662157.75
464,0.6272572179427047,0.09069723646275472,0.29365531016504426,34740.23254514627,135843.0
465,0.03516714784017627,0.0912807743633131,0.14067204875124634,2178.1297022744056,475966.5
466,0.19680185499713646,0.10244472182490665,0.21041134414253854,41485.06369167531,146815.75
467,0.00448855704238875,0.03791220803377675,0.1150702855487423,31120.472821245417,329331.25
468,0.13483831641350305,0.07256480218515703,0.15834504580087563,50804.678496937195,305700.5
469,0.042688528994001274,0.04281396449087417,0.16228549904173858,42887.38952097476,310920.5
470,0.0047897467268712,0.011993702817687475,0.1068099922601782,53534.269117549054,118086.5
471,0.039348717327733804,0.030177735322502775,0.13231523454960098,25931.339995150578,290821.0
472,0.012504301612432576,0.04273831216932598,0.1298591586669069,49413.85570569351,208373.25
473,0.030613404372767848,0.02028427108200745,0.19240873386231444,39703.65227535903,322471.25
474,0.01892665681952105,0.021232539731351377,0.2013090005478893,-326040.90469300625,263173.25
475,0.012913188412991574,0.03208605766415333,0.11852023764806617,-13819.726173151508,164087.75
476,0.012820984334993225,0.013660715337760775,0.10352559192483998,57586.59977927735,126862.25
477,0.08879093949019234,0.0217882536143953,0.1570515226917508,45276.84949104753,183320.5
478,0.04556530147361585,0.018834834450940075,0.17574378254340178,-446492.86129481136,186780.0
479,0.025234603229276776,0.06153439523159083,0.17356092671229548,45811.34560103271,305614.75
480,0.1165565035558456,0.02317997560794795,0.11932393096719865,57517.44184806527,1136777.5
481,0.09327859016681153,0.040031518634840876,0.13112431702882535,58944.104330478585,1549258.0
482,0.6998731125797205,0.060723047942160824,0.3401844987602294,33553.29146037635,927111.25
483,0.08821792816143728,0.03887879719243208,0.10027367415317684,70208.6390209766,973605.75
484,0.03407390714211768,0.0299175196703352,0.11925024471820996,32963.42837787551,459384.5
485,0.3794098022599011,0.03564605891928732,0.31014627160608477,32407.421897673543,189256.5
486,0.09352109933721385,0.04612196541730083,0.1808443727910391,43382.119978630915,404246.5
487,0.01143627458839755,0.037118041868158425,0.15965633055444411,13415.228736297046,211012.75
488,0.0257761551798832,0.0355080057621534,0.16166173741104728,33700.525800311356,626807.75
489,0.18354607501941356,0.11236919617100122,0.2266905228409831,41582.721181953224,162547.75
490,0.08925894575646745,0.048808236872655376,0.1764874849924981,42473.17610498905,744730.0
491,0.053828671979356923,0.04478774891417792,0.13766477554426418,47993.69435698991,109355.0
492,0.05224898951350233,0.0418304029514282,0.16084656477933607,-10918.48257018566,351472.75
493,0.015513071876815575,0.03474338860641528,0.11581434744753367,41164.97040506637,326844.0
494,0.05020670647944647,0.07776650141680137,0.14479217225914878,39223.46233362156,560753.25
495,0.1328326513480804,0.12570604336789246,0.1908316106101674,47133.22099911398,406287.0
496,0.010482520769824475,0.021120959722690326,0.14765054126170482,-49847.36752370813,268177.25
497,0.01298832489222555,0.01310456124864765,0.15032363779492058,42757.99754930026,227325.75
498,0.015280857233884875,0.012117927253133775,0.15086704689512484,42712.30503051789,181611.75
499,0.02893165619943035,0.011992296206506126,0.1922184875904766,35630.948064339296,81642.5
500,0.0141426908062136,0.02333178990491955,0.12853074354326777,40974.13091837892,226669.75
501,0.009304822658944575,0.0571393597506126,0.09899027200300364,14292.571464581546,177305.25
502,0.014285111916619325,0.044574258126632404,0.0846233173263212,63053.184818369016,217161.75
503,0.08148485039622338,0.0986239356819718,0.14567790410330927,55277.51915984053,285854.25
504,0.0062724934832802,0.03986207239859237,0.1154007214172499,47596.474955582606,104338.25
505,0.018114773790085602,0.06689117464579555,0.12502791665095273,44916.46606808968,123891.75
506,0.0110164735536784,0.016512464692353325,0.11507792413820711,-36328.28086912088,171913.0
507,0.1373373119000258,0.051816367910496076,0.17712428959243545,42013.779395564416,78031.25
508,0.0076385372746776495,0.02292795645558715,0.13880188982194844,43726.029919418426,33517.25
510,0.003088587325445025,0.037132096520972054,0.08407862766813445,53383.04703483953,88152.25
511,0.028757069384117425,0.1616362800980315,0.16464923360790906,45236.69787243946,85739.25
512,0.0031407298435647997,0.05606795456965132,0.08503130800995612,53673.66035834596,44211.0
513,0.0053145271071331004,0.03777045016036075,0.09709027462233932,49507.20829924861,47306.5
514,0.0063305737560360245,0.09679862222346736,0.11886950132684188,47154.925623049545,47871.25
515,0.008409109775772625,0.049032629667612224,0.12207393730899317,52415.8794745972,148208.0
516,0.014015374310457076,0.0259807215406141,0.11700365830422176,45442.4672132877,24076.0
520,0.010492080495888425,0.017270802023408225,0.1024174901350446,51775.170277156925,141802.0
521,0.007494056051600025,0.02664745343124715,0.11093237221560075,48921.821621107054,59245.0
522,0.0364727478053141,0.03782030756599835,0.1596972034590448,51912.99405416138,169757.5
523,0.011870717110848049,0.0292277905151021,0.07901630121238883,-36586.79178746215,155549.75
524,0.05559851726212435,0.03364853161829767,0.1171822651435621,55587.10323735108,134941.25
525,0.0094996238631874,0.04005671029516995,0.16225068730015765,42950.623093880116,111617.5
526,0.033933887952539675,0.031771308935508,0.14987508974091682,44044.809140301644,106323.25
527,0.019580205049208824,0.0688594878134609,0.10213977717705817,57892.92494698301,169141.5
528,0.10524006115083137,0.07414243017854318,0.17560661704374309,45707.80267252699,103193.0
530,0.011239430276876525,0.032055107671995445,0.06252163443290885,52325.07590079012,636236.0
531,0.028989632481362826,0.08069024600258684,0.0944327123608145,63297.71743029043,683689.0
532,0.29843237713678483,0.14349339455040827,0.2309652310524245,43288.741882153074,817841.75
534,0.14946438408555318,0.15830682271071642,0.15889925067639324,49306.0103492522,126470.0
535,0.0199324891788829,0.04623461699882697,0.09221027083567652,61110.56382602156,544349.25
537,0.07330965875166551,0.08107729838556828,0.18308929532317877,-26124.967903686447,275976.75
538,0.014212105700116474,0.012807822873179674,0.15322426800144168,46341.366252005995,59533.75
539,0.021242288253993925,0.038715326100641025,0.11104130098642508,50272.324691731716,198630.5
540,0.0068054600362825,0.01797019736784855,0.08672650687792535,2932.402841371615,146755.0
541,0.0042294476256231,0.02079029216192995,0.09316929454717898,53888.850011311195,250489.5
542,0.005203377330102375,0.028068720568733076,0.0978981445362391,50695.309218338996,128174.5
543,0.02602901883144575,0.09253986439306643,0.1307455353368299,51523.74997133354,180352.75
544,0.004922671743030125,0.022998674501201074,0.11800019297842422,49677.46007490237,389229.25
545,0.00532479856506225,0.01211262145742225,0.13703069572387377,42299.50873284832,89359.25
546,0.0120466633704793,0.0238720719474351,0.14059359307837166,35554.70601166646,246306.75
547,0.008167623438962025,0.017838302312355926,0.13965273729144906,48358.328460155026,261850.25
548,0.00825802561031055,0.015858297907887748,0.1481720739956546,-14607.917073091137,179574.75
549,0.01283887337354725,0.040754986184657005,0.10420609862582067,53641.58363564922,481121.5
550,0.020550723439375376,0.03999740781098378,0.07486805637390638,44904.169262018826,665424.25
551,0.08879096720441562,0.06544444948596184,0.13117862323459428,63526.03373770523,760786.0
553,0.0286365678460912,0.0367412587637612,0.061151866526453526,78792.89225764404,959014.25
554,0.12949429589220773,0.0744190426528564,0.14223471455378772,34995.72698843869,1033160.5
556,0.003391635140800175,0.009487950599383475,0.1159229657406617,48420.671272188745,15923.25
557,0.006953546923096,0.011377534806365625,0.1326654883145377,46586.90506924286,169259.75
558,0.020704602534212475,0.01421206012698085,0.17933217298752244,-86748.87417085732,116645.0
559,0.026851635419393824,0.0423113337859615,0.10607764624825128,58541.54556001721,328297.25
560,0.012978167967380175,0.04951553586471815,0.12075421325015386,52062.4069473376,260988.0
561,0.012096824334383124,0.07945409343342102,0.12833530731800277,47522.25348860176,91009.5
562,0.0138348126092229,0.06257041081683708,0.12208389510195394,38132.226963606634,144295.75
563,0.0231659499273786,0.024255703430406027,0.13310563403295297,51473.82720660355,308759.25
564,0.0054403709873585004,0.012304679004972976,0.13732601322169816,45439.78165203689,144776.75
565,0.009506581652005925,0.029337212198431575,0.12756989470882765,27963.663203119868,171456.0
566,0.0061873790125855505,0.01577659148910425,0.17998200993153912,29684.23248199837,91029.5
567,0.008484011359185799,0.03561905080021123,0.10546930264513005,-253104.85677770106,69779.75
570,0.008604476588811999,0.019238424374898852,0.11246388038994218,-69999.41169062957,175133.75
571,0.0399600820812709,0.0454125941749281,0.1092394418089763,-28658.421515551112,163100.5
572,0.002916636197127,0.020912455472369775,0.1327306474415603,47291.452062734956,72245.0
573,0.00368520849446535,0.029668004176780977,0.14674712823254477,25138.782995505055,82137.75
574,0.00558019484927565,0.016672183601955524,0.11146500771821645,-795567.845184715,60147.75
575,0.003514551942921975,0.01855823794224835,0.21591892182468847,-43983.876952598526,52914.25
576,0.002232897813305725,0.01780702309343135,0.26325506208762356,37923.897269648856,21177.25
577,0.008149094195578075,0.03469570493021362,0.16252181419771008,-262152.3516687269,193719.5
580,0.013381375764816399,0.014955074809665975,0.07775253862018047,-263869.46467175183,80816.25
581,0.02517775377538475,0.025246253961345173,0.15646205558174814,46494.83434960489,109786.0
582,0.016272680883707327,0.035564301088910226,0.14446579279905195,-21856.36458203748,97173.25
583,0.003508559048830825,0.011941199757508025,0.2197389421449604,-440189.09138414904,49939.75
584,0.0040206406921468,0.016616734646856975,0.10634333826825225,-154129.23598046118,47372.0
585,0.0046558799289093,0.013407653096918326,0.09765256152859123,58968.22378768635,137091.5
586,0.005720080591434075,0.02490036685262635,0.08669821511559969,57431.069217487915,42460.5
587,0.019298789409426375,0.031957379033908974,0.1069712474955897,54969.66231566474,89280.5
588,0.0043325257864513245,0.027254257974841826,0.0809354743014976,71994.78473427177,29792.5
590,0.0019837929529962998,0.02889503321663705,0.14305950350224517,26481.254506719226,83793.5
591,0.00618034210967795,0.0499602158394637,0.12569733172260897,51784.441950873515,129990.0
592,0.00157425704384355,0.018954153298235223,0.1596759276090253,-1083382.832115047,36602.5
593,0.0027850647017577997,0.022340487953833876,0.12215880750505233,-10036.795637098277,34814.25
594,0.00795992595246025,0.029046611291912827,0.1610974511397545,-55281.83011726886,130253.25
595,0.00204264975311145,0.021242988609120127,0.21432766647623314,41927.581179645436,31083.75
596,0.0045582784017918,0.02422920748857125,0.10037311437290362,56275.326607748626,77775.25
597,0.003704909301270975,0.0301944866936547,0.14871391400350153,-19932.498587478396,161783.75
598,0.003525269421478725,0.028176403160005352,0.17833506114905706,1505.7689215801656,193879.25
599,0.002107356454103075,0.02485351977215805,0.14333300127430035,44158.1565340044,115193.5
600,0.0385935720657421,0.1585312677369276,0.0795780949070774,81292.42166513306,1640020.0
601,0.07000323710601918,0.20821810281185102,0.089264799813999,67359.71978501187,1428013.25
602,0.17494575610590765,0.09589604229293949,0.12403275084917573,70397.87916971958,79377.0
603,0.1791405501752882,0.061028484745616375,0.07792803825178182,82878.34734503296,63008.75
604,0.22054824082180385,0.16239017912938822,0.11503230030549312,63483.81296848418,1446072.75
605,0.054896643777573445,0.17793479906992768,0.07379956168148963,53879.91270738841,1017224.5
606,0.32138166086703274,0.28522359768007677,0.22157945188813624,50878.37086252474,2690242.25
607,0.03476211357765777,0.1722198346445561,0.090136959133708,55726.71956074824,108247.75
608,0.230706899211331,0.5219662059098802,0.1878529474236651,46704.306539663936,155197.25
609,0.10194859614363577,0.07785816959418197,0.15004594065964622,-20720.642592669028,168080.75
610,0.028572269666202924,0.08755712239354155,0.10810487553623513,8590.183655076238,311103.75
611,0.14758886497913537,0.13015174360994405,0.19879582849011695,44625.45165360127,235248.0
612,0.0643318208065295,0.08833158684264365,0.11673128360214963,50775.58537414061,213587.0
613,0.0117084644678533,0.08060013640362346,0.1213187535337021,-125776.96166645284,150809.25
614,0.046335988728448574,0.04719783940315647,0.1654674449489092,-95073.82719417383,147495.25
615,0.012619727858133376,0.0203771636612367,0.08743361843441916,-12593.430199355676,206018.75
616,0.18838932897930324,0.03960105101357107,0.18607868094631017,-11394.717135527917,173339.25
617,0.05948969653132315,0.04031052565463503,0.12740818226498082,60381.358222228104,235610.75
618,0.12171003877853152,0.04643635033735045,0.20452917065536264,47233.32673488332,292613.75
619,0.020303130236107626,0.02538033954220265,0.17252359923538418,-11886.728294579152,109117.0
620,0.0675988377306691,0.02000390620449425,0.14174929800780378,-37047.84796659937,307691.25
622,0.19175562935847595,0.031807323287880496,0.13896289106529314,25054.34475956962,464156.75
623,0.03367572027715017,0.014783046664022251,0.13874160384741116,45194.04779198349,111660.25
624,0.030286679813047026,0.017594440671771176,0.12636479773939596,47200.79800053063,149904.75
625,0.09790989844706045,0.016448658952525425,0.15001540377700764,49198.43455227914,183382.5
626,0.0403697788917351,0.029951944976755726,0.11940545745881839,32480.822140359385,165411.5
627,0.16457753075468137,0.019913271589187174,0.16927240635052443,52032.05810418627,141671.25
628,0.0303255271573201,0.01521501998668125,0.16399364459031743,12120.464784592456,212202.5
629,0.0858392733277467,0.0262388578498994,0.21110600917472389,15825.278755867574,226318.25
630,0.0963568722964331,0.021696800893569748,0.09029844993673025,53851.228787393404,719021.25
631,0.3433712833674672,0.027958211416802,0.17611283484097195,50844.41097646554,928527.25
633,0.039458966698396,0.026733840969401748,0.0771476728892799,40627.94586953948,484489.25
634,0.03343371574049553,0.011440729106667175,0.15155020727175095,-341579.0969573506,67805.75
635,0.01687949574504585,0.0326612119831416,0.20561578740189645,35832.34935555282,61956.0
636,0.028682311911795575,0.011376610358802476,0.1933791568410602,38240.89619408699,133810.0
637,0.045958941508737326,0.017966051443478525,0.16209052951418096,-46611.023326830466,127231.0
638,0.15523466952395276,0.027412894693721247,0.2247988596639166,-312073.08463289804,122354.25
639,0.028274752905924426,0.014318396733646325,0.2183910982214881,-153588.24077734162,84726.5
640,0.060542211162292095,0.047403491544075325,0.10565129428744854,2820.721636639095,606118.0
641,0.2635115677368642,0.09240744295789752,0.17399019233491567,1552.466471774078,550396.0
644,0.02298004949534665,0.014693460477335475,0.1418559772379357,45792.266860081625,104638.0
645,0.0457882360574628,0.055852985930493024,0.1716400563041324,44259.311535950015,87493.25
646,0.011039550602546775,0.013169206102420224,0.15528472557325051,40911.80258641996,72774.25
647,0.00643986544012705,0.01943538385982865,0.17657207973428893,41656.018056134,115983.75
648,0.0154507497011998,0.06782996248214986,0.17910648203182328,-122210.68420056714,195969.0
650,0.010751347257954775,0.018596866747575127,0.1467692315432373,-44783.62048248414,154688.25
651,0.12299344227306562,0.026580935886136924,0.12555396478012995,53210.218450776825,68708.0
652,0.07634880223467792,0.026475240367927123,0.18712610260379664,46036.47212571441,264904.0
653,0.03164255738157053,0.05950325867971633,0.17884451868984472,38612.90346591987,103762.0
654,0.03838923954417135,0.04646037967492107,0.18817964954858485,-296369.14935497363,94884.25
655,0.033454480745595226,0.027657669741679974,0.16975070602982173,-76916.15972586807,122055.75
656,0.00500975077951985,0.026920424663740852,0.17855625699685077,39665.867247418224,211533.0
657,0.004373631370372175,0.0321885604004723,0.16918341497300532,-125399.45031370757,288352.75
658,0.03399648076147125,0.0332712418305788,0.20076287280574032,40538.00382404025,221301.25
660,0.0418036825467935,0.062084654986127676,0.11036560007181861,4715.802516743925,484881.75
661,0.2592967134388917,0.27023039093100587,0.24047413386055666,40835.76890607913,150543.75
662,0.041713288706031,0.0619849774760894,0.062008512836357554,78614.36729536214,374228.5
664,0.08683228502021963,0.08190994747443953,0.12404344085973815,48126.67927369043,84503.5
665,0.02881821210517835,0.045886970008931875,0.1565550743918638,-27209.76565104857,130330.0
666,0.08547120670382773,0.11449747288787678,0.16982494874342696,-518.7704377212358,163349.25
667,0.0148771084974818,0.0337790061172312,0.18186966922069017,-97475.37282838527,117968.5
668,0.012443318440745074,0.1265408383821712,0.1697781975315218,42306.40570787846,60611.75
669,0.0035508754874125,0.022703880267115,0.13599978843829613,40822.402824114535,25290.75
670,0.013658011006213226,0.05363311515803685,0.09950866539584435,9601.667449393295,183115.25
671,0.01150312235296615,0.0664972332659009,0.10750146721564277,52247.41097936191,112759.0
672,0.1054166147983159,0.1466384543215772,0.1652940858876089,50204.43094721985,409328.0
673,0.0443585671609438,0.04717692657744065,0.17139930704990677,-205560.73256622584,62429.0
674,0.017609359377541274,0.059940349244679926,0.12544854764285573,48431.06608354034,137700.0
675,0.02213288767429775,0.09507592723525515,0.12807971277364621,-8431.57900949755,123005.5
676,0.0115182069058366,0.0340775498160622,0.14080178066104915,42927.57644173298,59203.25
677,0.00775703337005065,0.050703773816092,0.12097249790571757,43675.85944608232,31040.5
678,0.012771793259162225,0.3908992049120754,0.13628472352346044,50735.71155685096,116857.75
679,0.027418802669741248,0.4890240928554377,0.16338747272384457,49092.23633842486,31249.25
680,0.01878471757412405,0.04794546359069235,0.08755880349639736,64171.25170663958,198365.5
681,0.10381684605750807,0.11236251404415938,0.1309285747881875,57734.78671090887,589917.75
683,0.003327541303628525,0.051870262237380275,0.11300401768564788,49693.974937494975,81268.0
684,0.007558619076645175,0.03881192784661223,0.09047197810827293,55056.98024351386,71743.5
685,0.037732671398936775,0.061932064201793605,0.15477010665089092,-2965.993343551935,269039.75
686,0.0036961071367368,0.12924278718860482,0.10145583833150783,50716.560227705064,73461.5
687,0.0114984629800637,0.11555919470026076,0.12836559002165765,46420.066772294114,129018.0
688,0.014692171193111425,0.15490553186056671,0.13016950066462937,49059.33175396721,164954.75
689,0.004465404986295875,0.05634112870789758,0.116107003583449,46806.86896213463,73113.5
690,0.0041167929301564,0.046974842507372425,0.11369809512491627,44632.95704129669,25509.0
691,0.0050145618503717754,0.0633727314286793,0.11032063569077477,-11425.177580246225,79542.75
692,0.0013904729901545,0.020561857808868753,0.11062642486885924,41265.678456096444,8451.5
693,0.005336101930789975,0.1461628849570385,0.16406816588383275,-329923.3256702954,70224.25
700,0.2912546348418883,0.10760165370225858,0.15829900972383545,-1764.3089946062419,569067.75
701,0.5492393793229138,0.05468568382343667,0.25406361590702625,40400.13259296096,385610.5
703,0.2015298244356405,0.04153911700021697,0.17132005751640192,-72084.41798855134,277849.75
704,0.19865129684744576,0.03892801081606938,0.16128017178006251,-8706.852095227683,426988.0
705,0.27327172039660513,0.02877921435001725,0.19491546082113934,-203476.10256183002,626754.75
706,0.21357289811050686,0.026400413309302175,0.16524859104860334,45649.60871063345,262924.25
707,0.24563355746379975,0.029599528019251826,0.12954620995888463,-51033.54775454189,401691.5
708,0.4616444773661919,0.04011177018388458,0.2028636062830255,4748.318650270235,377234.25
710,0.3034972657649741,0.023228324566489024,0.18760070621499098,42380.56526798924,180752.5
711,0.4369099059715974,0.0364137773189301,0.19317998221906219,44459.209758247496,303520.0
712,0.37900736145366576,0.019766998616970552,0.25737906175332254,-69292.3142587388,336747.5
713,0.3499178622071554,0.018040905132136575,0.2274015843598987,-94425.97705034989,202536.75
714,0.2144347520564726,0.047017405414800054,0.19181222702676298,-25799.459161116876,193710.0
716,0.42576295436142,0.03447772219728795,0.24743507109823565,34839.36070782308,167717.75
717,0.3594369035227843,0.02667507846300265,0.21858052318580856,35355.15458764545,108520.25
718,0.2287191606387496,0.08782915436381208,0.21810297713983745,-70029.36872670532,127271.75
719,0.0734223449255326,0.04660358364305067,0.20135242974808687,-24951.40157764565,170543.75
720,0.10917622230633206,0.040060390206259476,0.15090399701525736,5459.4690311273625,385274.25
