representation,model,grouping,threshold,n_folds_used,n_folds_insufficient,metric,mean_value,n_sig_raw_p05,n_sig_BH_q05
tfidf_full,XGBoost,BlackConcentration,0.5,12,2,AUC,0.0211,,
tfidf_full,XGBoost,BlackConcentration,0.5,12,2,EO_diff,0.0614,,
tfidf_full,XGBoost,BlackConcentration,0.6,12,2,TPR,0.0269,0.0,0.0
tfidf_full,XGBoost,BlackConcentration,0.6,12,2,FPR,-0.0029,0.0,0.0
tfidf_full,XGBoost,BlackConcentration,0.6,12,2,PPR,0.0045,1.0,0.0
tfidf_full,XGBoost,BlackConcentration,0.6,12,2,AUC,0.0211,,
tfidf_full,XGBoost,BlackConcentration,0.6,12,2,EO_diff,0.0514,,
tfidf_full,XGBoost,ForeignBornConcentration,0.3,9,5,TPR,-0.0206,1.0,0.0
tfidf_full,XGBoost,ForeignBornConcentration,0.3,9,5,FPR,-0.0483,6.0,6.0
tfidf_full,XGBoost,ForeignBornConcentration,0.3,9,5,PPR,-0.0454,6.0,6.0
tfidf_full,XGBoost,ForeignBornConcentration,0.3,9,5,AUC,0.0019,,
tfidf_full,XGBoost,ForeignBornConcentration,0.3,9,5,EO_diff,0.057,,
tfidf_full,XGBoost,ForeignBornConcentration,0.4,9,5,TPR,-0.0333,1.0,0.0
tfidf_full,XGBoost,ForeignBornConcentration,0.4,9,5,FPR,-0.0696,6.0,6.0
tfidf_full,XGBoost,ForeignBornConcentration,0.4,9,5,PPR,-0.0657,6.0,6.0
tfidf_full,XGBoost,ForeignBornConcentration,0.4,9,5,AUC,0.0019,,
tfidf_full,XGBoost,ForeignBornConcentration,0.4,9,5,EO_diff,0.0776,,
tfidf_full,XGBoost,ForeignBornConcentration,0.5,9,5,TPR,-0.0368,1.0,1.0
tfidf_full,XGBoost,ForeignBornConcentration,0.5,9,5,FPR,-0.0624,7.0,6.0
tfidf_full,XGBoost,ForeignBornConcentration,0.5,9,5,PPR,-0.0598,6.0,6.0
tfidf_full,XGBoost,ForeignBornConcentration,0.5,9,5,AUC,0.0019,,
tfidf_full,XGBoost,ForeignBornConcentration,0.5,9,5,EO_diff,0.0829,,
tfidf_full,XGBoost,ForeignBornConcentration,0.6,9,5,TPR,-0.0633,3.0,0.0
tfidf_full,XGBoost,ForeignBornConcentration,0.6,9,5,FPR,-0.0398,5.0,5.0
tfidf_full,XGBoost,ForeignBornConcentration,0.6,9,5,PPR,-0.045,5.0,5.0
tfidf_full,XGBoost,ForeignBornConcentration,0.6,9,5,AUC,0.0019,,
tfidf_full,XGBoost,ForeignBornConcentration,0.6,9,5,EO_diff,0.0758,,
tfidf_full,XGBoost,HispanicConcentration,0.3,10,4,TPR,-0.0189,0.0,0.0
tfidf_full,XGBoost,HispanicConcentration,0.3,10,4,FPR,-0.0291,5.0,5.0
tfidf_full,XGBoost,HispanicConcentration,0.3,10,4,PPR,-0.0285,5.0,5.0
tfidf_full,XGBoost,HispanicConcentration,0.3,10,4,AUC,-0.0065,,
tfidf_full,XGBoost,HispanicConcentration,0.3,10,4,EO_diff,0.0475,,
tfidf_full,XGBoost,HispanicConcentration,0.4,10,4,TPR,-0.0381,1.0,0.0
tfidf_full,XGBoost,HispanicConcentration,0.4,10,4,FPR,-0.0476,7.0,7.0
tfidf_full,XGBoost,HispanicConcentration,0.4,10,4,PPR,-0.0474,7.0,6.0
tfidf_full,XGBoost,HispanicConcentration,0.4,10,4,AUC,-0.0065,,
tfidf_full,XGBoost,HispanicConcentration,0.4,10,4,EO_diff,0.0661,,
tfidf_full,XGBoost,HispanicConcentration,0.5,10,4,TPR,-0.033,2.0,2.0
tfidf_full,XGBoost,HispanicConcentration,0.5,10,4,FPR,-0.0426,6.0,6.0
tfidf_full,XGBoost,HispanicConcentration,0.5,10,4,PPR,-0.0423,6.0,6.0
tfidf_full,XGBoost,HispanicConcentration,0.5,10,4,AUC,-0.0065,,
tfidf_full,XGBoost,HispanicConcentration,0.5,10,4,EO_diff,0.0596,,
tfidf_full,XGBoost,HispanicConcentration,0.6,10,4,TPR,-0.0479,2.0,0.0
tfidf_full,XGBoost,HispanicConcentration,0.6,10,4,FPR,-0.0312,4.0,4.0
tfidf_full,XGBoost,HispanicConcentration,0.6,10,4,PPR,-0.0349,4.0,4.0
tfidf_full,XGBoost,HispanicConcentration,0.6,10,4,AUC,-0.0065,,
tfidf_full,XGBoost,HispanicConcentration,0.6,10,4,EO_diff,0.0653,,
tfidf_full,XGBoost,LimitedEnglishConcentration,0.3,9,5,TPR,-0.0131,0.0,0.0
tfidf_full,XGBoost,LimitedEnglishConcentration,0.3,9,5,FPR,-0.0437,5.0,5.0
tfidf_full,XGBoost,LimitedEnglishConcentration,0.3,9,5,PPR,-0.0397,5.0,5.0
tfidf_full,XGBoost,LimitedEnglishConcentration,0.3,9,5,AUC,0.0058,,
tfidf_full,XGBoost,LimitedEnglishConcentration,0.3,9,5,EO_diff,0.0508,,
tfidf_full,XGBoost,LimitedEnglishConcentration,0.4,9,5,TPR,-0.0298,0.0,0.0
tfidf_full,XGBoost,LimitedEnglishConcentration,0.4,9,5,FPR,-0.0633,7.0,7.0
tfidf_full,XGBoost,LimitedEnglishConcentration,0.4,9,5,PPR,-0.0587,7.0,7.0
tfidf_full,XGBoost,LimitedEnglishConcentration,0.4,9,5,AUC,0.0058,,
tfidf_full,XGBoost,LimitedEnglishConcentration,0.4,9,5,EO_diff,0.0709,,
tfidf_full,XGBoost,LimitedEnglishConcentration,0.5,9,5,TPR,-0.031,2.0,0.0
tfidf_full,XGBoost,LimitedEnglishConcentration,0.5,9,5,FPR,-0.0594,8.0,8.0
tfidf_full,XGBoost,LimitedEnglishConcentration,0.5,9,5,PPR,-0.0552,7.0,7.0
tfidf_full,XGBoost,LimitedEnglishConcentration,0.5,9,5,AUC,0.0058,,
tfidf_full,XGBoost,LimitedEnglishConcentration,0.5,9,5,EO_diff,0.0673,,
tfidf_full,XGBoost,LimitedEnglishConcentration,0.6,9,5,TPR,-0.0484,1.0,0.0
tfidf_full,XGBoost,LimitedEnglishConcentration,0.6,9,5,FPR,-0.0388,5.0,5.0
tfidf_full,XGBoost,LimitedEnglishConcentration,0.6,9,5,PPR,-0.0409,6.0,5.0
tfidf_full,XGBoost,LimitedEnglishConcentration,0.6,9,5,AUC,0.0058,,
tfidf_full,XGBoost,LimitedEnglishConcentration,0.6,9,5,EO_diff,0.0631,,
tfidf_full,XGBoost,SES_group,0.3,14,0,TPR,-0.0078,3.0,0.0
tfidf_full,XGBoost,SES_group,0.3,14,0,FPR,0.0479,10.0,10.0
tfidf_full,XGBoost,SES_group,0.3,14,0,PPR,0.0441,10.0,9.0
tfidf_full,XGBoost,SES_group,0.3,14,0,AUC,-0.0096,,
tfidf_full,XGBoost,SES_group,0.3,14,0,EO_diff,0.0683,,
tfidf_full,XGBoost,SES_group,0.4,14,0,TPR,0.0178,4.0,1.0
tfidf_full,XGBoost,SES_group,0.4,14,0,FPR,0.0544,10.0,10.0
tfidf_full,XGBoost,SES_group,0.4,14,0,PPR,0.0552,9.0,9.0
tfidf_full,XGBoost,SES_group,0.4,14,0,AUC,-0.0096,,
tfidf_full,XGBoost,SES_group,0.4,14,0,EO_diff,0.087,,
tfidf_full,XGBoost,SES_group,0.5,14,0,TPR,0.0523,3.0,2.0
tfidf_full,XGBoost,SES_group,0.5,14,0,FPR,0.0463,8.0,6.0
tfidf_full,XGBoost,SES_group,0.5,14,0,PPR,0.0539,9.0,7.0
tfidf_full,XGBoost,SES_group,0.5,14,0,AUC,-0.0096,,
tfidf_full,XGBoost,SES_group,0.5,14,0,EO_diff,0.0791,,
tfidf_full,XGBoost,SES_group,0.6,14,0,TPR,0.0537,4.0,3.0
tfidf_full,XGBoost,SES_group,0.6,14,0,FPR,0.0306,8.0,7.0
tfidf_full,XGBoost,SES_group,0.6,14,0,PPR,0.0393,9.0,8.0
tfidf_full,XGBoost,SES_group,0.6,14,0,AUC,-0.0096,,
tfidf_full,XGBoost,SES_group,0.6,14,0,EO_diff,0.0797,,
tfidf_full,XGBoost,WhiteConcentration,0.3,10,4,TPR,0.008,0.0,0.0
tfidf_full,XGBoost,WhiteConcentration,0.3,10,4,FPR,0.0222,5.0,3.0
tfidf_full,XGBoost,WhiteConcentration,0.3,10,4,PPR,0.0199,5.0,5.0
tfidf_full,XGBoost,WhiteConcentration,0.3,10,4,AUC,-0.0194,,
tfidf_full,XGBoost,WhiteConcentration,0.3,10,4,EO_diff,0.0382,,
tfidf_full,XGBoost,WhiteConcentration,0.4,10,4,TPR,0.0075,0.0,0.0
tfidf_full,XGBoost,WhiteConcentration,0.4,10,4,FPR,0.0391,5.0,3.0
tfidf_full,XGBoost,WhiteConcentration,0.4,10,4,PPR,0.0332,5.0,4.0
tfidf_full,XGBoost,WhiteConcentration,0.4,10,4,AUC,-0.0194,,
tfidf_full,XGBoost,WhiteConcentration,0.4,10,4,EO_diff,0.0457,,
tfidf_full,XGBoost,WhiteConcentration,0.5,10,4,TPR,-0.0146,0.0,0.0
tfidf_full,XGBoost,WhiteConcentration,0.5,10,4,FPR,0.0407,4.0,3.0
tfidf_full,XGBoost,WhiteConcentration,0.5,10,4,PPR,0.0302,4.0,4.0
tfidf_full,XGBoost,WhiteConcentration,0.5,10,4,AUC,-0.0194,,
tfidf_full,XGBoost,WhiteConcentration,0.5,10,4,EO_diff,0.0669,,
tfidf_full,XGBoost,WhiteConcentration,0.6,10,4,TPR,0.0056,1.0,0.0
tfidf_full,XGBoost,WhiteConcentration,0.6,10,4,FPR,0.0257,3.0,3.0
tfidf_full,XGBoost,WhiteConcentration,0.6,10,4,PPR,0.0209,3.0,3.0
tfidf_full,XGBoost,WhiteConcentration,0.6,10,4,AUC,-0.0194,,
tfidf_full,XGBoost,WhiteConcentration,0.6,10,4,EO_diff,0.0648,,
