representation,model,grouping,fold,group_level,bin,n,mean_pred,observed_rate
structured,Logistic,BlackConcentration,12,Low,4,173,0.4479,0.1098
structured,Logistic,BlackConcentration,12,Low,5,195,0.4986,0.159
structured,Logistic,BlackConcentration,12,Low,6,202,0.5499,0.2079
structured,Logistic,BlackConcentration,12,Low,7,152,0.6062,0.1776
structured,Logistic,BlackConcentration,12,Low,8,178,0.6726,0.2809
structured,Logistic,BlackConcentration,12,Low,9,150,0.7754,0.34
structured,Logistic,BlackConcentration,12,High,0,462,0.1757,0.0303
structured,Logistic,BlackConcentration,12,High,1,449,0.2751,0.0601
structured,Logistic,BlackConcentration,12,High,2,460,0.3398,0.0565
structured,Logistic,BlackConcentration,12,High,3,482,0.3961,0.1245
structured,Logistic,BlackConcentration,12,High,4,506,0.4455,0.1403
structured,Logistic,BlackConcentration,12,High,5,485,0.4976,0.1505
structured,Logistic,BlackConcentration,12,High,6,506,0.5491,0.1917
structured,Logistic,BlackConcentration,12,High,7,530,0.6057,0.2132
structured,Logistic,BlackConcentration,12,High,8,494,0.674,0.2895
structured,Logistic,BlackConcentration,12,High,9,524,0.7769,0.3531
structured,Logistic,SES_group,13,Low,0,672,0.1821,0.0342
structured,Logistic,SES_group,13,Low,1,638,0.2774,0.0752
structured,Logistic,SES_group,13,Low,2,580,0.3421,0.0741
structured,Logistic,SES_group,13,Low,3,587,0.3948,0.1107
structured,Logistic,SES_group,13,Low,4,561,0.4451,0.1337
structured,Logistic,SES_group,13,Low,5,527,0.4946,0.1366
structured,Logistic,SES_group,13,Low,6,529,0.5468,0.1871
structured,Logistic,SES_group,13,Low,7,581,0.6027,0.2375
structured,Logistic,SES_group,13,Low,8,507,0.6726,0.2584
structured,Logistic,SES_group,13,Low,9,504,0.7749,0.2837
structured,Logistic,SES_group,13,High,0,232,0.1849,0.0345
structured,Logistic,SES_group,13,High,1,249,0.2793,0.0442
structured,Logistic,SES_group,13,High,2,285,0.3422,0.1123
structured,Logistic,SES_group,13,High,3,291,0.3964,0.0722
structured,Logistic,SES_group,13,High,4,309,0.4458,0.1133
structured,Logistic,SES_group,13,High,5,337,0.4955,0.1513
structured,Logistic,SES_group,13,High,6,315,0.5459,0.1619
structured,Logistic,SES_group,13,High,7,300,0.6046,0.24
structured,Logistic,SES_group,13,High,8,344,0.6716,0.2645
structured,Logistic,SES_group,13,High,9,341,0.7827,0.393
structured,Logistic,BlackConcentration,13,Low,0,234,0.187,0.0342
structured,Logistic,BlackConcentration,13,Low,1,237,0.2804,0.0717
structured,Logistic,BlackConcentration,13,Low,2,238,0.3415,0.0756
structured,Logistic,BlackConcentration,13,Low,3,234,0.3956,0.1197
structured,Logistic,BlackConcentration,13,Low,4,221,0.4452,0.0724
structured,Logistic,BlackConcentration,13,Low,5,200,0.4942,0.16
structured,Logistic,BlackConcentration,13,Low,6,201,0.5481,0.1443
structured,Logistic,BlackConcentration,13,Low,7,222,0.6025,0.2432
structured,Logistic,BlackConcentration,13,Low,8,189,0.6689,0.2434
structured,Logistic,BlackConcentration,13,Low,9,194,0.7729,0.3041
structured,Logistic,BlackConcentration,13,High,0,559,0.1819,0.0358
structured,Logistic,BlackConcentration,13,High,1,501,0.2783,0.0659
structured,Logistic,BlackConcentration,13,High,2,537,0.3416,0.0819
structured,Logistic,BlackConcentration,13,High,3,541,0.3951,0.0832
structured,Logistic,BlackConcentration,13,High,4,539,0.4463,0.1558
structured,Logistic,BlackConcentration,13,High,5,575,0.4946,0.1339
structured,Logistic,BlackConcentration,13,High,6,582,0.5471,0.1821
structured,Logistic,BlackConcentration,13,High,7,563,0.6039,0.2256
structured,Logistic,BlackConcentration,13,High,8,626,0.6726,0.2796
structured,Logistic,BlackConcentration,13,High,9,605,0.7797,0.3603
structured,Logistic,SES_group,14,Low,0,785,0.1691,0.0217
structured,Logistic,SES_group,14,Low,1,729,0.2608,0.0604
structured,Logistic,SES_group,14,Low,2,715,0.3216,0.0895
structured,Logistic,SES_group,14,Low,3,662,0.3739,0.1148
structured,Logistic,SES_group,14,Low,4,627,0.4246,0.1164
structured,Logistic,SES_group,14,Low,5,652,0.475,0.1212
structured,Logistic,SES_group,14,Low,6,656,0.5276,0.1799
structured,Logistic,SES_group,14,Low,7,641,0.5895,0.2402
structured,Logistic,SES_group,14,Low,8,643,0.6604,0.283
structured,Logistic,SES_group,14,Low,9,597,0.7667,0.2965
structured,Logistic,SES_group,14,High,0,296,0.1731,0.0405
structured,Logistic,SES_group,14,High,1,292,0.2618,0.0582
structured,Logistic,SES_group,14,High,2,311,0.3222,0.0932
structured,Logistic,SES_group,14,High,3,320,0.3737,0.0938
structured,Logistic,SES_group,14,High,4,368,0.423,0.0924
structured,Logistic,SES_group,14,High,5,360,0.4737,0.1278
structured,Logistic,SES_group,14,High,6,361,0.5279,0.1801
structured,Logistic,SES_group,14,High,7,329,0.5889,0.1976
structured,Logistic,SES_group,14,High,8,360,0.6629,0.2611
structured,Logistic,SES_group,14,High,9,402,0.7659,0.3657
structured,Logistic,BlackConcentration,14,Low,0,304,0.1731,0.023
structured,Logistic,BlackConcentration,14,Low,1,286,0.261,0.0979
structured,Logistic,BlackConcentration,14,Low,2,294,0.324,0.0714
structured,Logistic,BlackConcentration,14,Low,3,278,0.3739,0.1223
structured,Logistic,BlackConcentration,14,Low,4,270,0.4246,0.1259
structured,Logistic,BlackConcentration,14,Low,5,271,0.4743,0.1697
structured,Logistic,BlackConcentration,14,Low,6,254,0.5273,0.1575
structured,Logistic,BlackConcentration,14,Low,7,257,0.5905,0.214
structured,Logistic,BlackConcentration,14,Low,8,237,0.6611,0.2658
structured,Logistic,BlackConcentration,14,Low,9,233,0.7626,0.309
structured,Logistic,BlackConcentration,14,High,0,607,0.1731,0.0461
structured,Logistic,BlackConcentration,14,High,1,661,0.2607,0.0545
structured,Logistic,BlackConcentration,14,High,2,657,0.3217,0.0852
structured,Logistic,BlackConcentration,14,High,3,632,0.3745,0.1123
structured,Logistic,BlackConcentration,14,High,4,647,0.4248,0.102
structured,Logistic,BlackConcentration,14,High,5,646,0.4743,0.1223
structured,Logistic,BlackConcentration,14,High,6,673,0.5284,0.1917
structured,Logistic,BlackConcentration,14,High,7,656,0.5889,0.2378
structured,Logistic,BlackConcentration,14,High,8,661,0.6604,0.289
structured,Logistic,BlackConcentration,14,High,9,730,0.7685,0.3315
structured,XGBoost,SES_group,1,Low,0,58,0.0621,0.0517
structured,XGBoost,SES_group,1,Low,1,63,0.1389,0.0635
structured,XGBoost,SES_group,1,Low,2,52,0.2215,0.0769
structured,XGBoost,SES_group,1,Low,3,59,0.281,0.1525
structured,XGBoost,SES_group,1,Low,4,41,0.35,0.1463
structured,XGBoost,SES_group,1,Low,5,45,0.4092,0.1111
structured,XGBoost,SES_group,1,Low,6,46,0.4758,0.2391
structured,XGBoost,SES_group,1,Low,7,50,0.5383,0.2
structured,XGBoost,SES_group,1,Low,8,46,0.6167,0.2174
structured,XGBoost,SES_group,1,Low,9,55,0.7177,0.2545
structured,XGBoost,SES_group,1,High,0,14,0.0618,0.0714
structured,XGBoost,SES_group,1,High,1,23,0.1413,0.1739
structured,XGBoost,SES_group,1,High,2,18,0.2157,0.0556
structured,XGBoost,SES_group,1,High,3,19,0.2868,0.0
structured,XGBoost,SES_group,1,High,4,28,0.3504,0.0357
structured,XGBoost,SES_group,1,High,5,19,0.4161,0.2632
structured,XGBoost,SES_group,1,High,6,23,0.4767,0.1304
structured,XGBoost,SES_group,1,High,7,24,0.542,0.125
structured,XGBoost,SES_group,1,High,8,20,0.611,0.45
structured,XGBoost,SES_group,1,High,9,26,0.7426,0.3077
structured,XGBoost,BlackConcentration,1,Low,0,17,0.0627,0.0
structured,XGBoost,BlackConcentration,1,Low,1,18,0.1424,0.1111
structured,XGBoost,BlackConcentration,1,Low,2,11,0.2142,0.0
structured,XGBoost,BlackConcentration,1,Low,3,22,0.2846,0.1818
structured,XGBoost,BlackConcentration,1,Low,4,15,0.3584,0.1333
structured,XGBoost,BlackConcentration,1,Low,5,16,0.412,0.3125
structured,XGBoost,BlackConcentration,1,Low,6,20,0.4689,0.2
structured,XGBoost,BlackConcentration,1,Low,7,20,0.5422,0.2
structured,XGBoost,BlackConcentration,1,Low,8,20,0.6157,0.4
structured,XGBoost,BlackConcentration,1,Low,9,21,0.716,0.1905
structured,XGBoost,BlackConcentration,1,High,0,48,0.0614,0.0208
structured,XGBoost,BlackConcentration,1,High,1,49,0.1419,0.0408
structured,XGBoost,BlackConcentration,1,High,2,45,0.2236,0.1111
structured,XGBoost,BlackConcentration,1,High,3,53,0.2819,0.0943
structured,XGBoost,BlackConcentration,1,High,4,43,0.346,0.093
structured,XGBoost,BlackConcentration,1,High,5,38,0.4105,0.2105
structured,XGBoost,BlackConcentration,1,High,6,49,0.4713,0.2449
structured,XGBoost,BlackConcentration,1,High,7,39,0.5429,0.1026
structured,XGBoost,BlackConcentration,1,High,8,50,0.6116,0.26
structured,XGBoost,BlackConcentration,1,High,9,46,0.7401,0.3043
structured,XGBoost,SES_group,2,Low,0,56,0.0403,0.0
structured,XGBoost,SES_group,2,Low,1,47,0.098,0.0
structured,XGBoost,SES_group,2,Low,2,64,0.1545,0.0469
structured,XGBoost,SES_group,2,Low,3,65,0.2188,0.0308
structured,XGBoost,SES_group,2,Low,4,58,0.2877,0.1207
structured,XGBoost,SES_group,2,Low,5,58,0.3633,0.0862
structured,XGBoost,SES_group,2,Low,6,59,0.4451,0.1186
structured,XGBoost,SES_group,2,Low,7,58,0.5221,0.1897
structured,XGBoost,SES_group,2,Low,8,53,0.5973,0.1698
structured,XGBoost,SES_group,2,Low,9,43,0.72,0.186
structured,XGBoost,SES_group,2,High,0,27,0.0371,0.1111
structured,XGBoost,SES_group,2,High,1,30,0.0942,0.1
structured,XGBoost,SES_group,2,High,2,23,0.1621,0.1304
structured,XGBoost,SES_group,2,High,3,17,0.2158,0.1176
structured,XGBoost,SES_group,2,High,4,25,0.2895,0.12
structured,XGBoost,SES_group,2,High,5,26,0.3674,0.0385
structured,XGBoost,SES_group,2,High,6,24,0.4453,0.2083
structured,XGBoost,SES_group,2,High,7,26,0.5232,0.1923
structured,XGBoost,SES_group,2,High,8,33,0.5993,0.1818
structured,XGBoost,SES_group,2,High,9,32,0.7395,0.3125
structured,XGBoost,SES_group,3,Low,0,75,0.0804,0.0133
structured,XGBoost,SES_group,3,Low,1,68,0.1561,0.0
structured,XGBoost,SES_group,3,Low,2,67,0.2259,0.0149
structured,XGBoost,SES_group,3,Low,3,67,0.2981,0.0746
structured,XGBoost,SES_group,3,Low,4,54,0.3668,0.1111
structured,XGBoost,SES_group,3,Low,5,63,0.4361,0.127
structured,XGBoost,SES_group,3,Low,6,52,0.5002,0.1154
structured,XGBoost,SES_group,3,Low,7,50,0.5634,0.14
structured,XGBoost,SES_group,3,Low,8,56,0.6311,0.1607
structured,XGBoost,SES_group,3,Low,9,54,0.7499,0.3889
structured,XGBoost,SES_group,3,High,0,21,0.077,0.1429
structured,XGBoost,SES_group,3,High,1,24,0.1529,0.0833
structured,XGBoost,SES_group,3,High,2,27,0.2186,0.1481
structured,XGBoost,SES_group,3,High,3,18,0.2927,0.0
structured,XGBoost,SES_group,3,High,4,35,0.3618,0.2
structured,XGBoost,SES_group,3,High,5,24,0.4298,0.125
structured,XGBoost,SES_group,3,High,6,31,0.5042,0.1935
structured,XGBoost,SES_group,3,High,7,40,0.5659,0.275
structured,XGBoost,SES_group,3,High,8,37,0.6314,0.2703
structured,XGBoost,SES_group,3,High,9,35,0.7463,0.3429
structured,XGBoost,SES_group,4,Low,0,88,0.0763,0.0114
structured,XGBoost,SES_group,4,Low,1,80,0.1643,0.0375
structured,XGBoost,SES_group,4,Low,2,84,0.2444,0.131
structured,XGBoost,SES_group,4,Low,3,92,0.3185,0.1087
structured,XGBoost,SES_group,4,Low,4,83,0.3856,0.1566
structured,XGBoost,SES_group,4,Low,5,83,0.4441,0.1446
structured,XGBoost,SES_group,4,Low,6,79,0.5065,0.2278
structured,XGBoost,SES_group,4,Low,7,83,0.5684,0.1928
structured,XGBoost,SES_group,4,Low,8,70,0.6412,0.1429
structured,XGBoost,SES_group,4,Low,9,72,0.7376,0.2222
structured,XGBoost,SES_group,4,High,0,44,0.0831,0.0227
structured,XGBoost,SES_group,4,High,1,36,0.1714,0.0278
structured,XGBoost,SES_group,4,High,2,37,0.2405,0.027
structured,XGBoost,SES_group,4,High,3,45,0.3184,0.0222
structured,XGBoost,SES_group,4,High,4,37,0.3839,0.1351
structured,XGBoost,SES_group,4,High,5,29,0.4509,0.1379
structured,XGBoost,SES_group,4,High,6,47,0.5086,0.1702
structured,XGBoost,SES_group,4,High,7,38,0.57,0.1842
structured,XGBoost,SES_group,4,High,8,43,0.6439,0.3721
structured,XGBoost,SES_group,4,High,9,41,0.7422,0.2927
structured,XGBoost,BlackConcentration,4,Low,0,24,0.0687,0.0
structured,XGBoost,BlackConcentration,4,Low,1,21,0.1644,0.1429
structured,XGBoost,BlackConcentration,4,Low,2,17,0.245,0.0588
structured,XGBoost,BlackConcentration,4,Low,3,28,0.3156,0.0714
structured,XGBoost,BlackConcentration,4,Low,4,23,0.3797,0.3043
structured,XGBoost,BlackConcentration,4,Low,5,28,0.4501,0.1429
structured,XGBoost,BlackConcentration,4,Low,6,29,0.509,0.1034
structured,XGBoost,BlackConcentration,4,Low,7,22,0.5637,0.1364
structured,XGBoost,BlackConcentration,4,Low,8,27,0.6407,0.2963
structured,XGBoost,BlackConcentration,4,Low,9,30,0.7383,0.2667
structured,XGBoost,BlackConcentration,4,High,0,81,0.0787,0.037
structured,XGBoost,BlackConcentration,4,High,1,89,0.1658,0.0674
structured,XGBoost,BlackConcentration,4,High,2,91,0.2437,0.1209
structured,XGBoost,BlackConcentration,4,High,3,86,0.3183,0.0698
structured,XGBoost,BlackConcentration,4,High,4,85,0.3855,0.1176
structured,XGBoost,BlackConcentration,4,High,5,72,0.4481,0.1111
structured,XGBoost,BlackConcentration,4,High,6,81,0.5082,0.2593
structured,XGBoost,BlackConcentration,4,High,7,92,0.5695,0.1957
structured,XGBoost,BlackConcentration,4,High,8,78,0.6428,0.2179
structured,XGBoost,BlackConcentration,4,High,9,86,0.7414,0.314
structured,XGBoost,SES_group,5,Low,0,101,0.0836,0.0297
structured,XGBoost,SES_group,5,Low,1,98,0.1737,0.0612
structured,XGBoost,SES_group,5,Low,2,100,0.2579,0.12
structured,XGBoost,SES_group,5,Low,3,80,0.3205,0.0375
structured,XGBoost,SES_group,5,Low,4,96,0.3755,0.125
structured,XGBoost,SES_group,5,Low,5,86,0.4358,0.1279
structured,XGBoost,SES_group,5,Low,6,82,0.496,0.1341
structured,XGBoost,SES_group,5,Low,7,102,0.5597,0.2059
structured,XGBoost,SES_group,5,Low,8,94,0.6337,0.266
structured,XGBoost,SES_group,5,Low,9,71,0.7319,0.4225
structured,XGBoost,SES_group,5,High,0,28,0.0861,0.0
structured,XGBoost,SES_group,5,High,1,35,0.1727,0.0286
structured,XGBoost,SES_group,5,High,2,40,0.2563,0.075
structured,XGBoost,SES_group,5,High,3,50,0.3251,0.14
structured,XGBoost,SES_group,5,High,4,39,0.3769,0.0513
structured,XGBoost,SES_group,5,High,5,42,0.4402,0.119
structured,XGBoost,SES_group,5,High,6,49,0.4994,0.2041
structured,XGBoost,SES_group,5,High,7,35,0.5676,0.0571
structured,XGBoost,SES_group,5,High,8,46,0.6406,0.2826
structured,XGBoost,SES_group,5,High,9,66,0.7443,0.303
structured,XGBoost,BlackConcentration,5,Low,0,30,0.0826,0.0333
structured,XGBoost,BlackConcentration,5,Low,1,33,0.1742,0.0909
structured,XGBoost,BlackConcentration,5,Low,2,24,0.2549,0.1667
structured,XGBoost,BlackConcentration,5,Low,3,39,0.3186,0.0256
structured,XGBoost,BlackConcentration,5,Low,4,26,0.3786,0.0769
structured,XGBoost,BlackConcentration,5,Low,5,26,0.442,0.0769
structured,XGBoost,BlackConcentration,5,Low,6,28,0.4977,0.0714
structured,XGBoost,BlackConcentration,5,Low,7,27,0.5607,0.1852
structured,XGBoost,BlackConcentration,5,Low,8,30,0.6302,0.2
structured,XGBoost,BlackConcentration,5,Low,9,30,0.7312,0.5333
structured,XGBoost,BlackConcentration,5,High,0,89,0.0834,0.0
structured,XGBoost,BlackConcentration,5,High,1,95,0.1733,0.0316
structured,XGBoost,BlackConcentration,5,High,2,98,0.2554,0.0714
structured,XGBoost,BlackConcentration,5,High,3,89,0.3236,0.0787
structured,XGBoost,BlackConcentration,5,High,4,93,0.3768,0.129
structured,XGBoost,BlackConcentration,5,High,5,88,0.4378,0.125
structured,XGBoost,BlackConcentration,5,High,6,84,0.4963,0.1786
structured,XGBoost,BlackConcentration,5,High,7,94,0.5628,0.1596
structured,XGBoost,BlackConcentration,5,High,8,88,0.6341,0.3068
structured,XGBoost,BlackConcentration,5,High,9,91,0.7348,0.3956
structured,XGBoost,SES_group,6,Low,0,111,0.1529,0.036
structured,XGBoost,SES_group,6,Low,1,105,0.2723,0.0762
structured,XGBoost,SES_group,6,Low,2,86,0.344,0.1047
structured,XGBoost,SES_group,6,Low,3,105,0.3979,0.1143
structured,XGBoost,SES_group,6,Low,4,93,0.4541,0.0968
structured,XGBoost,SES_group,6,Low,5,91,0.5102,0.1648
structured,XGBoost,SES_group,6,Low,6,96,0.5709,0.2083
structured,XGBoost,SES_group,6,Low,7,97,0.6313,0.3093
structured,XGBoost,SES_group,6,Low,8,91,0.6909,0.3516
structured,XGBoost,SES_group,6,Low,9,84,0.7699,0.4167
structured,XGBoost,SES_group,6,High,0,36,0.1524,0.0278
structured,XGBoost,SES_group,6,High,1,49,0.2731,0.1837
structured,XGBoost,SES_group,6,High,2,54,0.3423,0.1296
structured,XGBoost,SES_group,6,High,3,53,0.401,0.1132
structured,XGBoost,SES_group,6,High,4,52,0.4531,0.1154
structured,XGBoost,SES_group,6,High,5,39,0.5112,0.359
structured,XGBoost,SES_group,6,High,6,48,0.5669,0.2708
structured,XGBoost,SES_group,6,High,7,58,0.6346,0.1897
structured,XGBoost,SES_group,6,High,8,69,0.6913,0.3333
structured,XGBoost,SES_group,6,High,9,49,0.7782,0.2857
structured,XGBoost,BlackConcentration,6,Low,0,27,0.1553,0.0
structured,XGBoost,BlackConcentration,6,Low,1,34,0.2633,0.0588
structured,XGBoost,BlackConcentration,6,Low,2,33,0.3436,0.1515
structured,XGBoost,BlackConcentration,6,Low,3,44,0.4,0.0682
structured,XGBoost,BlackConcentration,6,Low,4,42,0.4548,0.119
structured,XGBoost,BlackConcentration,6,Low,5,41,0.5136,0.2195
structured,XGBoost,BlackConcentration,6,Low,6,29,0.569,0.2414
structured,XGBoost,BlackConcentration,6,Low,7,43,0.6341,0.2791
structured,XGBoost,BlackConcentration,6,Low,8,30,0.6923,0.3
structured,XGBoost,BlackConcentration,6,Low,9,26,0.7819,0.3077
structured,XGBoost,BlackConcentration,6,High,0,112,0.1517,0.0268
structured,XGBoost,BlackConcentration,6,High,1,110,0.2733,0.1
structured,XGBoost,BlackConcentration,6,High,2,103,0.3421,0.0777
structured,XGBoost,BlackConcentration,6,High,3,94,0.399,0.1702
structured,XGBoost,BlackConcentration,6,High,4,85,0.4549,0.1059
structured,XGBoost,BlackConcentration,6,High,5,89,0.506,0.2022
structured,XGBoost,BlackConcentration,6,High,6,98,0.5698,0.2857
structured,XGBoost,BlackConcentration,6,High,7,94,0.6308,0.266
structured,XGBoost,BlackConcentration,6,High,8,107,0.692,0.3364
structured,XGBoost,BlackConcentration,6,High,9,110,0.7738,0.3455
structured,XGBoost,SES_group,7,Low,0,153,0.1429,0.0784
structured,XGBoost,SES_group,7,Low,1,132,0.243,0.0227
structured,XGBoost,SES_group,7,Low,2,136,0.3025,0.0588
structured,XGBoost,SES_group,7,Low,3,115,0.3582,0.1652
structured,XGBoost,SES_group,7,Low,4,110,0.4049,0.1
structured,XGBoost,SES_group,7,Low,5,116,0.4506,0.1293
structured,XGBoost,SES_group,7,Low,6,114,0.5013,0.1228
structured,XGBoost,SES_group,7,Low,7,104,0.5557,0.2308
structured,XGBoost,SES_group,7,Low,8,120,0.6313,0.1833
structured,XGBoost,SES_group,7,Low,9,111,0.7496,0.3874
structured,XGBoost,SES_group,7,High,0,53,0.1323,0.0377
structured,XGBoost,SES_group,7,High,1,65,0.2437,0.1231
structured,XGBoost,SES_group,7,High,2,55,0.2985,0.0364
structured,XGBoost,SES_group,7,High,3,63,0.3602,0.0635
structured,XGBoost,SES_group,7,High,4,83,0.4077,0.0843
structured,XGBoost,SES_group,7,High,5,66,0.4524,0.1364
structured,XGBoost,SES_group,7,High,6,66,0.5014,0.2121
structured,XGBoost,SES_group,7,High,7,78,0.5561,0.1667
structured,XGBoost,SES_group,7,High,8,74,0.6294,0.3514
structured,XGBoost,SES_group,7,High,9,73,0.7507,0.3699
structured,XGBoost,BlackConcentration,7,Low,0,42,0.1549,0.0952
structured,XGBoost,BlackConcentration,7,Low,1,40,0.2445,0.05
structured,XGBoost,BlackConcentration,7,Low,2,42,0.303,0.0476
structured,XGBoost,BlackConcentration,7,Low,3,32,0.3628,0.125
structured,XGBoost,BlackConcentration,7,Low,4,37,0.4053,0.0811
structured,XGBoost,BlackConcentration,7,Low,5,46,0.4524,0.1522
structured,XGBoost,BlackConcentration,7,Low,6,46,0.5007,0.1522
structured,XGBoost,BlackConcentration,7,Low,7,40,0.558,0.125
structured,XGBoost,BlackConcentration,7,Low,8,50,0.6301,0.2
structured,XGBoost,BlackConcentration,7,Low,9,53,0.7433,0.3774
structured,XGBoost,BlackConcentration,7,High,0,129,0.1395,0.062
structured,XGBoost,BlackConcentration,7,High,1,120,0.2421,0.05
structured,XGBoost,BlackConcentration,7,High,2,124,0.3026,0.0565
structured,XGBoost,BlackConcentration,7,High,3,140,0.3584,0.1071
structured,XGBoost,BlackConcentration,7,High,4,133,0.4066,0.1203
structured,XGBoost,BlackConcentration,7,High,5,137,0.4519,0.1241
