zip3,share_black,share_hispanic,poverty_rate,median_income_approx,total_pop,poverty_decile,income_decile
923,0.08827693339399757,0.48963523055315983,0.18242660981507428,54559.82853093764,1130246.5,8.0,7.0
924,0.12686139870195062,0.626146865422291,0.3030736114513412,38911.95707191508,238445.75,10.0,2.0
925,0.07045311959396205,0.4515229101695036,0.15780004915629908,59547.71391258114,1377195.0,6.0,8.0
926,0.011770709440594525,0.17611479810761463,0.08955777133427903,88438.70946138489,1289168.25,2.0,10.0
927,0.012406204709103525,0.6148381188481922,0.16561639786153767,66211.56542137943,490145.25,7.0,9.0
928,0.025483661788892,0.40700161236132837,0.12450835485989997,74221.20120626756,1242617.75,4.0,10.0
930,0.017013284220999073,0.4594540074612774,0.11299082966754345,73129.44711571759,688931.5,3.0,10.0
931,0.013540600618983975,0.3153835909458867,0.14886962958978733,71934.1575467919,188146.5,6.0,10.0
932,0.02960118801648625,0.5956404509467952,0.23348861538765714,43883.34969500035,777644.25,10.0,3.0
933,0.0611130343276714,0.47805493401187815,0.2158096652928626,54235.496672520545,525786.0,9.0,7.0
934,0.02019161497322365,0.3513961684282534,0.1419788043799876,58725.76493270806,492896.25,5.0,8.0
935,0.11872272924486058,0.3876717109151367,0.18217026519632729,55468.135990755094,525359.5,8.0,7.0
936,0.017786154967540123,0.5852084793462242,0.2253264883216836,50958.01621985672,587290.25,10.0,6.0
937,0.06781909316254145,0.46816780034856686,0.2681579733522526,47357.01904497443,570216.0,10.0,5.0
939,0.029042149837006925,0.5427080872389776,0.1554625534209616,62546.20363952314,387645.5,6.0,9.0
940,0.019627604123694374,0.21995062396563317,0.07025418630353658,99268.45238670142,823495.0,1.0,10.0
941,0.05699296475368245,0.1510701096352018,0.12855441436106044,77132.6697781713,813121.5,4.0,10.0
943,0.06364807360009919,0.22807859995344235,0.08998889345984698,99146.02967862916,106728.25,2.0,10.0
944,0.019465811337654026,0.20428418768327533,0.060379361892953724,96101.79075105538,133284.75,1.0,10.0
945,0.07547617660785468,0.23070053061071522,0.09322255626416445,84536.09510231747,2294906.0,2.0,10.0
946,0.2590114643694079,0.24633026301976643,0.1951419424805865,58619.16019966379,414138.25,9.0,8.0
947,0.07465896174275245,0.1036566061540186,0.1546016891918397,74064.69184859295,139377.25,6.0,10.0
948,0.20525918841891938,0.40852530622137295,0.16876667935875728,54676.8640993032,168498.0,7.0,7.0
949,0.022163279052522723,0.17162068212578388,0.08499571719040087,85266.92942240255,380015.75,1.0,10.0
950,0.014924589845471424,0.2872298536114254,0.10328923059475015,88689.23184388613,824254.0,2.0,10.0
951,0.027635408500953175,0.33627021185614603,0.11559992955733563,85027.27024285642,986325.75,3.0,10.0
952,0.07159143945544158,0.3811669884692223,0.20708085965610198,50073.12442489787,502472.0,9.0,6.0
953,0.03256618344347373,0.40499134099102685,0.1754727938402475,53144.811391325864,1030135.25,8.0,7.0
954,0.014182183380499626,0.2459041286436438,0.14489412385136213,56601.27617876117,509529.75,5.0,8.0
955,0.0153418740165172,0.11311957165701117,0.19208566877108094,41476.54815907743,165231.5,9.0,2.0
956,0.038168010759740974,0.18196205382384034,0.1178330757789713,65511.58461063892,1173029.0,3.0,9.0
957,0.05214919922313985,0.15413344169816967,0.07768230487640942,86611.64290922736,315572.5,1.0,10.0
958,0.12213099831787823,0.25172137433186925,0.20406656358899383,51116.524803276974,808864.75,9.0,6.0
959,0.01461835485472035,0.20240968124159267,0.18045385321644478,47249.22260792603,516604.75,8.0,5.0
960,0.008981209516331124,0.11479483379494394,0.1815439582135457,42815.889009645325,299992.5,8.0,3.0
961,0.0255413221233626,0.20071391624049995,0.1272655511234261,53191.232397648564,112141.75,4.0,7.0
967,0.015722031362805373,0.10652424058456035,0.10752667283593068,70181.87479579088,958668.75,3.0,9.0
968,0.017232594891273975,0.057757822833312975,0.10225297283404948,65761.81612438326,410878.5,2.0,9.0
970,0.0121985434761395,0.1408769802551971,0.12126621428605362,60999.0076627595,776771.25,4.0,8.0
971,0.007606000209479475,0.1672208269456034,0.13066060146991548,58363.08386917185,320744.5,4.0,8.0
972,0.04903371884741778,0.09588738206389538,0.15377435172191425,57031.47800519495,851336.75,6.0,8.0
973,0.007994671769913074,0.14431454075285946,0.17357677814425332,47578.838233298084,598583.0,8.0,5.0
974,0.006763088747699925,0.06687245386188964,0.18148252592881586,42482.15984283771,556837.75,8.0,3.0
975,0.00510777131853235,0.0968550046517674,0.1736335681497661,42246.425264703284,285055.5,8.0,3.0
976,0.00651922892238125,0.1063593986414693,0.18188577921697546,40368.38311590553,71073.75,8.0,2.0
977,0.0035360942422631753,0.08537052684798645,0.14812733528780575,48872.308113645704,214166.0,6.0,5.0
978,0.005001653240260475,0.16464886646784638,0.15908537158249472,44735.33138985123,145283.25,6.0,4.0
979,0.0090464752967479,0.3088957920207049,0.23315574162753128,36549.279295534885,31895.25,10.0,1.0
980,0.039692416431836526,0.0894737702947714,0.0883090889924827,82245.50806827447,1366823.0,2.0,10.0
981,0.08127313307455415,0.08478742333369915,0.13457356497215547,64236.87676542807,872884.5,5.0,9.0
982,0.014941403221511725,0.09759738622167195,0.1186322882389062,61316.959546462436,881965.75,3.0,9.0
983,0.0268097059348957,0.06585524671212938,0.09770911608610272,62719.99926364854,714342.5,2.0,9.0
984,0.09922594327569738,0.11492559029093524,0.1525890472791805,51940.80185510775,406996.25,6.0,7.0
985,0.018015813209300523,0.07950972729543612,0.13548987652766972,55075.673379695414,476412.5,5.0,7.0
986,0.01523012997404885,0.07682817255364735,0.13164062544219166,56276.78802807766,577095.5,4.0,8.0
988,0.005670785138930775,0.27354457689738965,0.1677667585301273,47823.59498935759,220555.5,7.0,5.0
989,0.006746659446692799,0.400397915877604,0.21802818435565732,44560.93168981014,285385.0,10.0,4.0
990,0.01109975913736675,0.03835198023692847,0.10933447131958594,59645.34845461859,140820.5,3.0,8.0
991,0.010431415835703676,0.03728095432198088,0.21829734750036203,38240.99925216596,116549.25,10.0,2.0
992,0.0191115109053901,0.04936542161617985,0.16011316919230673,47819.15130116025,344593.0,6.0,5.0
993,0.0138315478562209,0.3061881496507376,0.15977996513777049,56411.50717116258,351456.0,6.0,8.0
994,0.00484694800519975,0.031689804706599246,0.14043813910842862,42877.65596233506,21805.5,5.0,3.0
995,0.05059026579368685,0.07403436706575178,0.08377604030532368,78352.96365534535,321083.5,1.0,10.0
996,0.0093130990945986,0.04133096315055493,0.1120788220616612,66424.16655457002,186219.75,3.0,9.0
997,0.033686248265729454,0.052424674464034426,0.10616615982537303,67787.23040220888,135503.75,3.0,9.0
998,0.00885753563885415,0.0501202319344314,0.0724460114125551,73647.16159945943,50173.5,1.0,10.0
999,0.003272737822454125,0.0362622883466003,0.11071106337717525,55304.610588487965,21559.5,3.0,7.0
