fold,Arm,Model,Feature,Kind,Importance_raw,Importance_share,Rank,Chi2_Score
11,Structured+TFIDF_chi2,RandomForest,num_bc_sats,structured,0.007175,0.007175,39,
11,Structured+TFIDF_chi2,RandomForest,num_bc_tl,structured,0.006423,0.006423,42,
11,Structured+TFIDF_chi2,RandomForest,num_il_tl,structured,0.007155,0.007155,40,
11,Structured+TFIDF_chi2,RandomForest,num_op_rev_tl,structured,0.005747,0.005747,47,
11,Structured+TFIDF_chi2,RandomForest,num_rev_accts,structured,0.007097,0.007097,41,
11,Structured+TFIDF_chi2,RandomForest,num_tl_120dpd_2m,structured,0.0,0.0,213,
11,Structured+TFIDF_chi2,RandomForest,num_tl_30dpd,structured,0.0,0.0,537,
11,Structured+TFIDF_chi2,RandomForest,num_tl_90g_dpd_24m,structured,0.000159,0.000159,125,
11,Structured+TFIDF_chi2,RandomForest,num_tl_op_past_12m,structured,0.006034,0.006034,43,
11,Structured+TFIDF_chi2,RandomForest,open_acc,structured,0.013614,0.013614,20,
11,Structured+TFIDF_chi2,RandomForest,pct_tl_nvr_dlq,structured,0.004893,0.004893,51,
11,Structured+TFIDF_chi2,RandomForest,percent_bc_gt_75,structured,0.01232,0.01232,25,
11,Structured+TFIDF_chi2,RandomForest,pub_rec,structured,0.001191,0.001191,76,
11,Structured+TFIDF_chi2,RandomForest,pub_rec_bankruptcies,structured,0.000916,0.000916,85,
11,Structured+TFIDF_chi2,RandomForest,revol_bal,structured,0.023107,0.023107,10,
11,Structured+TFIDF_chi2,RandomForest,revol_util,structured,0.032645,0.032645,7,
11,Structured+TFIDF_chi2,RandomForest,tax_liens,structured,1.8e-05,1.8e-05,171,
11,Structured+TFIDF_chi2,RandomForest,term,structured,0.044442,0.044442,5,
11,Structured+TFIDF_chi2,RandomForest,tot_coll_amt,structured,0.000819,0.000819,87,
11,Structured+TFIDF_chi2,RandomForest,tot_cur_bal,structured,0.010933,0.010933,30,
11,Structured+TFIDF_chi2,RandomForest,total_acc,structured,0.017645,0.017645,14,
11,Structured+TFIDF_chi2,RandomForest,total_bal_ex_mort,structured,0.015536,0.015536,18,
11,Structured+TFIDF_chi2,RandomForest,total_bc_limit,structured,0.017205,0.017205,15,
11,Structured+TFIDF_chi2,RandomForest,total_il_high_credit_limit,structured,0.009581,0.009581,34,
11,Structured+TFIDF_chi2,RandomForest,total_rev_hi_lim,structured,0.010135,0.010135,31,
11,Structured+TFIDF_chi2,RandomForest,fico_midpoint,structured,0.039667,0.039667,6,
11,Structured+TFIDF_chi2,RandomForest,credit_history_months,structured,0.021998,0.021998,11,
11,Structured+TFIDF_chi2,RandomForest,initial_list_status_w,structured,0.000994,0.000994,84,
11,Structured+TFIDF_chi2,RandomForest,addr_state_AL,structured,0.000141,0.000141,129,
11,Structured+TFIDF_chi2,RandomForest,addr_state_AR,structured,3.7e-05,3.7e-05,161,
11,Structured+TFIDF_chi2,RandomForest,addr_state_AZ,structured,0.000361,0.000361,104,
11,Structured+TFIDF_chi2,RandomForest,addr_state_CA,structured,0.002218,0.002218,62,
11,Structured+TFIDF_chi2,RandomForest,addr_state_CO,structured,0.000254,0.000254,110,
11,Structured+TFIDF_chi2,RandomForest,addr_state_CT,structured,0.000216,0.000216,114,
11,Structured+TFIDF_chi2,RandomForest,addr_state_DC,structured,0.000168,0.000168,124,
11,Structured+TFIDF_chi2,RandomForest,addr_state_DE,structured,1.3e-05,1.3e-05,174,
11,Structured+TFIDF_chi2,RandomForest,addr_state_FL,structured,0.001658,0.001658,68,
11,Structured+TFIDF_chi2,RandomForest,addr_state_GA,structured,0.000496,0.000496,95,
11,Structured+TFIDF_chi2,RandomForest,addr_state_HI,structured,3.3e-05,3.3e-05,162,
11,Structured+TFIDF_chi2,RandomForest,addr_state_IA,structured,0.0,0.0,573,
11,Structured+TFIDF_chi2,RandomForest,addr_state_ID,structured,0.0,0.0,574,
11,Structured+TFIDF_chi2,RandomForest,addr_state_IL,structured,0.000913,0.000913,86,
11,Structured+TFIDF_chi2,RandomForest,addr_state_IN,structured,1e-06,1e-06,199,
11,Structured+TFIDF_chi2,RandomForest,addr_state_KS,structured,0.000137,0.000137,130,
11,Structured+TFIDF_chi2,RandomForest,addr_state_KY,structured,7.5e-05,7.5e-05,142,
11,Structured+TFIDF_chi2,RandomForest,addr_state_LA,structured,0.000144,0.000144,128,
11,Structured+TFIDF_chi2,RandomForest,addr_state_MA,structured,0.000419,0.000419,99,
11,Structured+TFIDF_chi2,RandomForest,addr_state_MD,structured,0.000314,0.000314,107,
11,Structured+TFIDF_chi2,RandomForest,addr_state_MI,structured,0.000239,0.000239,111,
11,Structured+TFIDF_chi2,RandomForest,addr_state_MN,structured,0.000177,0.000177,122,
11,Structured+TFIDF_chi2,RandomForest,addr_state_MO,structured,0.000175,0.000175,123,
11,Structured+TFIDF_chi2,RandomForest,addr_state_MS,structured,0.0,0.0,576,
11,Structured+TFIDF_chi2,RandomForest,addr_state_MT,structured,8e-06,8e-06,179,
11,Structured+TFIDF_chi2,RandomForest,addr_state_NC,structured,0.000362,0.000362,103,
11,Structured+TFIDF_chi2,RandomForest,addr_state_NE,structured,0.0,0.0,555,
11,Structured+TFIDF_chi2,RandomForest,addr_state_NH,structured,4.6e-05,4.6e-05,155,
11,Structured+TFIDF_chi2,RandomForest,addr_state_NJ,structured,0.00075,0.00075,90,
11,Structured+TFIDF_chi2,RandomForest,addr_state_NM,structured,5.6e-05,5.6e-05,148,
11,Structured+TFIDF_chi2,RandomForest,addr_state_NV,structured,0.000237,0.000237,112,
11,Structured+TFIDF_chi2,RandomForest,addr_state_NY,structured,0.001373,0.001373,73,
11,Structured+TFIDF_chi2,RandomForest,addr_state_OH,structured,0.000409,0.000409,100,
11,Structured+TFIDF_chi2,RandomForest,addr_state_OK,structured,4.7e-05,4.7e-05,154,
11,Structured+TFIDF_chi2,RandomForest,addr_state_OR,structured,0.000117,0.000117,133,
11,Structured+TFIDF_chi2,RandomForest,addr_state_PA,structured,0.000535,0.000535,92,
11,Structured+TFIDF_chi2,RandomForest,addr_state_RI,structured,1.4e-05,1.4e-05,173,
11,Structured+TFIDF_chi2,RandomForest,addr_state_SC,structured,0.000103,0.000103,136,
11,Structured+TFIDF_chi2,RandomForest,addr_state_SD,structured,5e-06,5e-06,183,
11,Structured+TFIDF_chi2,RandomForest,addr_state_TN,structured,0.0,0.0,557,
11,Structured+TFIDF_chi2,RandomForest,addr_state_TX,structured,0.001728,0.001728,66,
11,Structured+TFIDF_chi2,RandomForest,addr_state_UT,structured,3.9e-05,3.9e-05,159,
11,Structured+TFIDF_chi2,RandomForest,addr_state_VA,structured,0.000503,0.000503,94,
11,Structured+TFIDF_chi2,RandomForest,addr_state_VT,structured,4e-06,4e-06,188,
11,Structured+TFIDF_chi2,RandomForest,addr_state_WA,structured,0.000332,0.000332,106,
11,Structured+TFIDF_chi2,RandomForest,addr_state_WI,structured,0.000106,0.000106,135,
11,Structured+TFIDF_chi2,RandomForest,addr_state_WV,structured,2.8e-05,2.8e-05,165,
11,Structured+TFIDF_chi2,RandomForest,addr_state_WY,structured,1.8e-05,1.8e-05,169,
11,Structured+TFIDF_chi2,RandomForest,purpose_credit_card,structured,0.004065,0.004065,54,
11,Structured+TFIDF_chi2,RandomForest,purpose_debt_consolidation,structured,0.004358,0.004358,53,
11,Structured+TFIDF_chi2,RandomForest,purpose_educational,structured,3e-06,3e-06,191,
11,Structured+TFIDF_chi2,RandomForest,purpose_home_improvement,structured,0.001054,0.001054,81,
11,Structured+TFIDF_chi2,RandomForest,purpose_house,structured,0.000122,0.000122,131,
11,Structured+TFIDF_chi2,RandomForest,purpose_major_purchase,structured,0.001009,0.001009,83,
11,Structured+TFIDF_chi2,RandomForest,purpose_medical,structured,0.000221,0.000221,113,
11,Structured+TFIDF_chi2,RandomForest,purpose_moving,structured,0.000386,0.000386,101,
11,Structured+TFIDF_chi2,RandomForest,purpose_other,structured,0.001755,0.001755,65,
11,Structured+TFIDF_chi2,RandomForest,purpose_renewable_energy,structured,4.5e-05,4.5e-05,156,
11,Structured+TFIDF_chi2,RandomForest,purpose_vacation,structured,0.000187,0.000187,119,
11,Structured+TFIDF_chi2,RandomForest,purpose_wedding,structured,0.000428,0.000428,97,
11,Structured+TFIDF_chi2,RandomForest,home_ownership_NONE,structured,0.0,0.0,521,
11,Structured+TFIDF_chi2,RandomForest,home_ownership_OTHER,structured,0.0,0.0,522,
11,Structured+TFIDF_chi2,RandomForest,home_ownership_OWN,structured,0.001187,0.001187,77,
11,Structured+TFIDF_chi2,RandomForest,home_ownership_RENT,structured,0.004387,0.004387,52,
11,Structured+TFIDF_chi2,RandomForest,verification_status_Source Verified,structured,0.002494,0.002494,57,
11,Structured+TFIDF_chi2,RandomForest,verification_status_Verified,structured,0.005843,0.005843,46,
11,Structured+TFIDF_chi2,RandomForest,grade_ord,structured,0.063598,0.063598,3,
11,Structured+TFIDF_chi2,RandomForest,sub_grade_ord,structured,0.0755,0.0755,2,
11,Structured+TFIDF_chi2,RandomForest,txt:able breath,tfidf,0.0,0.0,523,2.844
11,Structured+TFIDF_chi2,RandomForest,txt:able good,tfidf,0.0,0.0,524,2.738
11,Structured+TFIDF_chi2,RandomForest,txt:able investor,tfidf,0.0,0.0,525,2.783
11,Structured+TFIDF_chi2,RandomForest,txt:abramson,tfidf,0.0,0.0,526,15.222
11,Structured+TFIDF_chi2,RandomForest,txt:account debit,tfidf,0.0,0.0,509,2.822
11,Structured+TFIDF_chi2,RandomForest,txt:add car,tfidf,0.0,0.0,510,3.336
11,Structured+TFIDF_chi2,RandomForest,txt:affordable debt,tfidf,0.0,0.0,511,5.339
11,Structured+TFIDF_chi2,RandomForest,txt:airtran,tfidf,0.0,0.0,512,6.159
11,Structured+TFIDF_chi2,RandomForest,txt:airtran airway,tfidf,0.0,0.0,513,6.261
11,Structured+TFIDF_chi2,RandomForest,txt:alorica,tfidf,0.0,0.0,514,10.319
11,Structured+TFIDF_chi2,RandomForest,txt:amo,tfidf,0.0,0.0,483,5.758
11,Structured+TFIDF_chi2,RandomForest,txt:amp expense,tfidf,0.0,0.0,484,4.139
11,Structured+TFIDF_chi2,RandomForest,txt:amp line,tfidf,0.0,0.0,485,2.703
11,Structured+TFIDF_chi2,RandomForest,txt:ankle,tfidf,0.0,0.0,486,3.298
11,Structured+TFIDF_chi2,RandomForest,txt:appliance new,tfidf,0.0,0.0,487,2.956
11,Structured+TFIDF_chi2,RandomForest,txt:apr,tfidf,0.001181,0.001181,78,8.066
11,Structured+TFIDF_chi2,RandomForest,txt:apr credit,tfidf,4.7e-05,4.7e-05,153,2.703
11,Structured+TFIDF_chi2,RandomForest,txt:area rapid,tfidf,0.0,0.0,488,3.338
11,Structured+TFIDF_chi2,RandomForest,txt:army,tfidf,0.000204,0.000204,117,3.328
11,Structured+TFIDF_chi2,RandomForest,txt:army debt,tfidf,0.0,0.0,489,2.746
11,Structured+TFIDF_chi2,RandomForest,txt:audio visual,tfidf,0.0,0.0,490,4.467
11,Structured+TFIDF_chi2,RandomForest,txt:auto center,tfidf,0.0,0.0,491,4.158
11,Structured+TFIDF_chi2,RandomForest,txt:axis,tfidf,0.0,0.0,492,3.766
11,Structured+TFIDF_chi2,RandomForest,txt:backyard,tfidf,5.2e-05,5.2e-05,151,3.745
11,Structured+TFIDF_chi2,RandomForest,txt:bail bond,tfidf,0.0,0.0,493,5.618
11,Structured+TFIDF_chi2,RandomForest,txt:bailout,tfidf,0.0,0.0,494,5.617
11,Structured+TFIDF_chi2,RandomForest,txt:baking,tfidf,0.0,0.0,495,3.947
11,Structured+TFIDF_chi2,RandomForest,txt:barker,tfidf,0.0,0.0,496,7.286
11,Structured+TFIDF_chi2,RandomForest,txt:barrel,tfidf,0.0,0.0,497,3.992
11,Structured+TFIDF_chi2,RandomForest,txt:bath room,tfidf,0.0,0.0,498,3.451
11,Structured+TFIDF_chi2,RandomForest,txt:bayada,tfidf,0.0,0.0,467,5.309
11,Structured+TFIDF_chi2,RandomForest,txt:bel,tfidf,0.0,0.0,468,2.841
11,Structured+TFIDF_chi2,RandomForest,txt:benihana,tfidf,0.0,0.0,469,3.827
11,Structured+TFIDF_chi2,RandomForest,txt:better cash,tfidf,0.0,0.0,470,3.224
11,Structured+TFIDF_chi2,RandomForest,txt:better chance,tfidf,0.0,0.0,471,3.606
11,Structured+TFIDF_chi2,RandomForest,txt:bistro,tfidf,0.0,0.0,472,5.981
11,Structured+TFIDF_chi2,RandomForest,txt:blockbuster,tfidf,0.0,0.0,473,4.885
11,Structured+TFIDF_chi2,RandomForest,txt:boat,tfidf,3.8e-05,3.8e-05,160,3.13
11,Structured+TFIDF_chi2,RandomForest,txt:booming,tfidf,0.0,0.0,474,3.071
11,Structured+TFIDF_chi2,RandomForest,txt:borgata,tfidf,0.0,0.0,475,3.085
11,Structured+TFIDF_chi2,RandomForest,txt:breathing,tfidf,1e-06,1e-06,200,3.066
11,Structured+TFIDF_chi2,RandomForest,txt:breathing room,tfidf,1e-06,1e-06,201,3.109
11,Structured+TFIDF_chi2,RandomForest,txt:brevard,tfidf,0.0,0.0,478,4.211
11,Structured+TFIDF_chi2,RandomForest,txt:brevard county,tfidf,0.0,0.0,479,3.976
11,Structured+TFIDF_chi2,RandomForest,txt:bright horizon,tfidf,0.0,0.0,480,3.387
11,Structured+TFIDF_chi2,RandomForest,txt:buddy,tfidf,0.0,0.0,481,4.328
11,Structured+TFIDF_chi2,RandomForest,txt:buffet,tfidf,0.0,0.0,482,3.873
11,Structured+TFIDF_chi2,RandomForest,txt:build business,tfidf,0.0,0.0,451,4.542
11,Structured+TFIDF_chi2,RandomForest,txt:building company,tfidf,0.0,0.0,452,5.706
11,Structured+TFIDF_chi2,RandomForest,txt:burger king,tfidf,0.0,0.0,453,3.708
11,Structured+TFIDF_chi2,RandomForest,txt:business future,tfidf,0.0,0.0,454,6.642
11,Structured+TFIDF_chi2,RandomForest,txt:business line,tfidf,0.0,0.0,455,2.826
11,Structured+TFIDF_chi2,RandomForest,txt:business purpose,tfidf,0.0,0.0,456,4.003
11,Structured+TFIDF_chi2,RandomForest,txt:business start,tfidf,0.0,0.0,457,3.165
11,Structured+TFIDF_chi2,RandomForest,txt:bust,tfidf,0.0,0.0,458,3.595
11,Structured+TFIDF_chi2,RandomForest,txt:buster,tfidf,0.0,0.0,459,2.738
11,Structured+TFIDF_chi2,RandomForest,txt:butterfly,tfidf,0.0,0.0,460,3.219
11,Structured+TFIDF_chi2,RandomForest,txt:buy year,tfidf,0.0,0.0,461,2.902
11,Structured+TFIDF_chi2,RandomForest,txt:cape,tfidf,0.0,0.0,462,3.181
11,Structured+TFIDF_chi2,RandomForest,txt:car smaller,tfidf,0.0,0.0,463,3.882
11,Structured+TFIDF_chi2,RandomForest,txt:card,tfidf,0.011531,0.011531,28,3.515
11,Structured+TFIDF_chi2,RandomForest,txt:card air,tfidf,0.0,0.0,464,2.826
11,Structured+TFIDF_chi2,RandomForest,txt:card consolidation,tfidf,0.001318,0.001318,74,6.427
11,Structured+TFIDF_chi2,RandomForest,txt:card destroy,tfidf,0.0,0.0,465,4.401
11,Structured+TFIDF_chi2,RandomForest,txt:card foot,tfidf,0.0,0.0,466,3.39
11,Structured+TFIDF_chi2,RandomForest,txt:card misc,tfidf,0.0,0.0,435,2.871
11,Structured+TFIDF_chi2,RandomForest,txt:card peace,tfidf,0.0,0.0,436,3.495
11,Structured+TFIDF_chi2,RandomForest,txt:card post,tfidf,0.0,0.0,437,6.804
11,Structured+TFIDF_chi2,RandomForest,txt:card rate,tfidf,0.000193,0.000193,118,3.234
11,Structured+TFIDF_chi2,RandomForest,txt:card refi,tfidf,8.7e-05,8.7e-05,140,6.195
11,Structured+TFIDF_chi2,RandomForest,txt:card refinance,tfidf,0.000535,0.000535,93,3.874
11,Structured+TFIDF_chi2,RandomForest,txt:card repair,tfidf,3e-06,3e-06,195,4.668
11,Structured+TFIDF_chi2,RandomForest,txt:card trip,tfidf,0.0,0.0,439,6.606
11,Structured+TFIDF_chi2,RandomForest,txt:cargill,tfidf,0.0,0.0,440,3.02
11,Structured+TFIDF_chi2,RandomForest,txt:carol,tfidf,0.0,0.0,441,4.233
11,Structured+TFIDF_chi2,RandomForest,txt:carriage house,tfidf,0.0,0.0,442,3.876
11,Structured+TFIDF_chi2,RandomForest,txt:cash vacation,tfidf,0.0,0.0,443,2.968
11,Structured+TFIDF_chi2,RandomForest,txt:casino,tfidf,5.6e-05,5.6e-05,149,3.24
11,Structured+TFIDF_chi2,RandomForest,txt:caught,tfidf,8e-06,8e-06,178,3.027
11,Structured+TFIDF_chi2,RandomForest,txt:centinela,tfidf,0.0,0.0,444,4.959
11,Structured+TFIDF_chi2,RandomForest,txt:changing life,tfidf,0.0,0.0,445,2.906
11,Structured+TFIDF_chi2,RandomForest,txt:cheney,tfidf,0.0,0.0,446,3.53
11,Structured+TFIDF_chi2,RandomForest,txt:chesapeake,tfidf,0.0,0.0,447,2.698
11,Structured+TFIDF_chi2,RandomForest,txt:chico,tfidf,0.0,0.0,448,4.011
11,Structured+TFIDF_chi2,RandomForest,txt:chip,tfidf,0.0,0.0,430,4.195
11,Structured+TFIDF_chi2,RandomForest,txt:cigna,tfidf,0.0,0.0,431,3.274
11,Structured+TFIDF_chi2,RandomForest,txt:city board,tfidf,0.0,0.0,432,5.845
11,Structured+TFIDF_chi2,RandomForest,txt:city fort,tfidf,0.0,0.0,433,2.908
11,Structured+TFIDF_chi2,RandomForest,txt:clean harbor,tfidf,0.0,0.0,434,3.092
11,Structured+TFIDF_chi2,RandomForest,txt:clothing,tfidf,0.0,0.0,403,3.456
11,Structured+TFIDF_chi2,RandomForest,txt:cnc,tfidf,0.0,0.0,404,3.491
11,Structured+TFIDF_chi2,RandomForest,txt:cochran,tfidf,0.0,0.0,405,4.346
11,Structured+TFIDF_chi2,RandomForest,txt:college,tfidf,0.001668,0.001668,67,5.41
11,Structured+TFIDF_chi2,RandomForest,txt:com,tfidf,6.1e-05,6.1e-05,146,2.928
11,Structured+TFIDF_chi2,RandomForest,txt:combine payment,tfidf,0.0,0.0,406,2.94
11,Structured+TFIDF_chi2,RandomForest,txt:commercial,tfidf,2e-06,2e-06,198,3.293
11,Structured+TFIDF_chi2,RandomForest,txt:community hospice,tfidf,0.0,0.0,408,2.866
11,Structured+TFIDF_chi2,RandomForest,txt:confidential,tfidf,0.0,0.0,409,2.968
11,Structured+TFIDF_chi2,RandomForest,txt:considerable money,tfidf,0.0,0.0,410,3.311
11,Structured+TFIDF_chi2,RandomForest,txt:consilidate,tfidf,0.0,0.0,411,6.245
11,Structured+TFIDF_chi2,RandomForest,txt:consoladate,tfidf,0.0,0.0,412,2.708
11,Structured+TFIDF_chi2,RandomForest,txt:consolidate charge,tfidf,0.0,0.0,413,6.004
11,Structured+TFIDF_chi2,RandomForest,txt:consolidate debt,tfidf,0.001103,0.001103,79,2.808
11,Structured+TFIDF_chi2,RandomForest,txt:consolidate new,tfidf,0.0,0.0,414,3.22
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation,tfidf,0.009946,0.009946,32,6.491
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation aegis,tfidf,0.0,0.0,415,3.44
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation aim,tfidf,0.0,0.0,416,3.693
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation air,tfidf,3e-06,3e-06,190,4.051
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation builder,tfidf,0.0,0.0,418,3.459
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation cbre,tfidf,0.0,0.0,387,2.979
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation certified,tfidf,0.0,0.0,388,3.107
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation corp,tfidf,0.0,0.0,389,5.031
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation corporation,tfidf,0.0,0.0,390,4.628
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation eaton,tfidf,0.0,0.0,391,3.725
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation frontier,tfidf,0.0,0.0,392,4.096
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation grace,tfidf,0.0,0.0,393,3.659
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation hallmark,tfidf,0.0,0.0,394,2.883
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation harbor,tfidf,0.0,0.0,395,4.743
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation hope,tfidf,0.0,0.0,396,9.29
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation hudson,tfidf,0.0,0.0,397,3.785
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation hyatt,tfidf,0.0,0.0,398,2.889
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation infosys,tfidf,0.0,0.0,399,4.134
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation iron,tfidf,0.0,0.0,400,2.74
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation irs,tfidf,0.0,0.0,401,3.779
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation mattress,tfidf,0.0,0.0,402,3.854
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation michael,tfidf,0.0,0.0,371,3.902
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation monterey,tfidf,0.0,0.0,372,4.522
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation mta,tfidf,0.0,0.0,373,6.814
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation needed,tfidf,0.0,0.0,374,2.969
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation nordstrom,tfidf,0.0,0.0,375,4.797
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation nypd,tfidf,0.0,0.0,376,4.911
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation nyu,tfidf,0.0,0.0,377,4.124
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation olive,tfidf,0.0,0.0,378,3.137
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation omni,tfidf,0.0,0.0,379,4.455
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation physician,tfidf,0.0,0.0,380,4.542
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation porter,tfidf,0.0,0.0,381,2.778
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation prince,tfidf,0.0,0.0,382,7.351
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation publix,tfidf,0.0,0.0,383,3.728
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation quality,tfidf,0.0,0.0,384,5.339
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation rent,tfidf,0.0,0.0,385,3.815
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation ross,tfidf,0.0,0.0,386,4.167
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation sacramento,tfidf,0.0,0.0,355,3.034
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation scripps,tfidf,0.0,0.0,356,4.09
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation shaw,tfidf,0.0,0.0,357,4.246
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation specialty,tfidf,0.0,0.0,358,2.781
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation valic,tfidf,0.0,0.0,359,8.17
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation vertex,tfidf,0.0,0.0,360,3.827
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation village,tfidf,0.0,0.0,361,3.069
11,Structured+TFIDF_chi2,RandomForest,txt:consolidation vision,tfidf,0.0,0.0,362,4.006
11,Structured+TFIDF_chi2,RandomForest,txt:consolitation,tfidf,0.0,0.0,363,5.592
11,Structured+TFIDF_chi2,RandomForest,txt:const,tfidf,0.0,0.0,364,3.708
11,Structured+TFIDF_chi2,RandomForest,txt:convenience store,tfidf,0.0,0.0,365,5.152
11,Structured+TFIDF_chi2,RandomForest,txt:cracker barrel,tfidf,0.0,0.0,366,3.458
11,Structured+TFIDF_chi2,RandomForest,txt:credid,tfidf,0.0,0.0,367,2.92
11,Structured+TFIDF_chi2,RandomForest,txt:credit,tfidf,0.012659,0.012659,24,2.988
11,Structured+TFIDF_chi2,RandomForest,txt:credit builder,tfidf,0.0,0.0,368,2.745
11,Structured+TFIDF_chi2,RandomForest,txt:credit card,tfidf,0.011112,0.011112,29,3.398
11,Structured+TFIDF_chi2,RandomForest,txt:credit mean,tfidf,0.0,0.0,369,2.863
11,Structured+TFIDF_chi2,RandomForest,txt:credti,tfidf,0.0,0.0,370,3.879
11,Structured+TFIDF_chi2,RandomForest,txt:credti card,tfidf,0.0,0.0,339,4.185
11,Structured+TFIDF_chi2,RandomForest,txt:crew,tfidf,0.0,0.0,340,6.528
11,Structured+TFIDF_chi2,RandomForest,txt:crystal,tfidf,0.0,0.0,341,4.162
11,Structured+TFIDF_chi2,RandomForest,txt:currently,tfidf,0.001579,0.001579,70,2.701
11,Structured+TFIDF_chi2,RandomForest,txt:dallas area,tfidf,0.0,0.0,342,6.408
11,Structured+TFIDF_chi2,RandomForest,txt:dart,tfidf,0.0,0.0,343,4.354
11,Structured+TFIDF_chi2,RandomForest,txt:ddi,tfidf,0.0,0.0,344,4.5
11,Structured+TFIDF_chi2,RandomForest,txt:debt,tfidf,0.013368,0.013368,21,8.052
11,Structured+TFIDF_chi2,RandomForest,txt:debt boeing,tfidf,0.0,0.0,345,4.289
11,Structured+TFIDF_chi2,RandomForest,txt:debt buster,tfidf,0.0,0.0,346,3.341
11,Structured+TFIDF_chi2,RandomForest,txt:debt closing,tfidf,0.0,0.0,347,3.379
11,Structured+TFIDF_chi2,RandomForest,txt:debt consilidation,tfidf,0.0,0.0,348,2.718
11,Structured+TFIDF_chi2,RandomForest,txt:debt consoldation,tfidf,0.0,0.0,349,3.794
11,Structured+TFIDF_chi2,RandomForest,txt:debt consoldiation,tfidf,0.0,0.0,350,4.185
11,Structured+TFIDF_chi2,RandomForest,txt:debt consolidation,tfidf,0.008123,0.008123,38,13.441
11,Structured+TFIDF_chi2,RandomForest,txt:debt consolitation,tfidf,0.0,0.0,351,4.874
11,Structured+TFIDF_chi2,RandomForest,txt:debt creditor,tfidf,0.0,0.0,352,3.014
11,Structured+TFIDF_chi2,RandomForest,txt:debt general,tfidf,0.0,0.0,353,5.454
11,Structured+TFIDF_chi2,RandomForest,txt:debt hospital,tfidf,0.0,0.0,354,8.666
11,Structured+TFIDF_chi2,RandomForest,txt:debt organized,tfidf,0.0,0.0,323,2.788
11,Structured+TFIDF_chi2,RandomForest,txt:debt payment,tfidf,0.000182,0.000182,121,2.823
11,Structured+TFIDF_chi2,RandomForest,txt:debt reducing,tfidf,0.0,0.0,308,2.746
11,Structured+TFIDF_chi2,RandomForest,txt:debt relief,tfidf,2.3e-05,2.3e-05,168,5.94
11,Structured+TFIDF_chi2,RandomForest,txt:debt trouble,tfidf,0.0,0.0,309,2.845
11,Structured+TFIDF_chi2,RandomForest,txt:debt walmart,tfidf,0.0,0.0,310,4.564
11,Structured+TFIDF_chi2,RandomForest,txt:debtbuster,tfidf,0.0,0.0,311,6.293
11,Structured+TFIDF_chi2,RandomForest,txt:deco,tfidf,0.0,0.0,312,2.975
11,Structured+TFIDF_chi2,RandomForest,txt:decoration,tfidf,0.0,0.0,313,4.351
11,Structured+TFIDF_chi2,RandomForest,txt:dennis,tfidf,0.0,0.0,314,2.738
11,Structured+TFIDF_chi2,RandomForest,txt:dennys,tfidf,0.0,0.0,315,6.843
11,Structured+TFIDF_chi2,RandomForest,txt:detroit medical,tfidf,0.0,0.0,316,7.575
11,Structured+TFIDF_chi2,RandomForest,txt:devil,tfidf,0.0,0.0,317,6.794
